flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W4 3608,Decollo,20:30,22:01,SUCEAVA20:30 | 22:01Decollato,Decollato,2026-04-12 23:00:00
W6 1434,Decollo,20:40,21:01,WARSAW20:40 | 21:01Decollato,Decollato,2026-04-12 23:00:00
FR 6304,Decollo,20:55,21:33,BARCELONA EL PRAT20:55 | 21:33Decollato,Decollato,2026-04-12 23:00:00
FR 5092,Decollo,21:00,21:27,LAMEZIA21:00 | 21:27Decollato,Decollato,2026-04-12 23:00:00
FR 6651,Decollo,21:05,21:05,CATANIA21:05 | 21:05Decollato,Decollato,2026-04-12 23:00:00
W6 4774,Decollo,21:10,22:16,SKOPJE21:10 | 22:16Decollato,Decollato,2026-04-12 23:00:00
W4 3064,Decollo,21:10,21:10,BUCHAREST OTOPENI21:10 | 21:10Decollato,Decollato,2026-04-12 23:00:00
FR 3893,Decollo,21:20,22:06,CAGLIARI21:20 | 22:06Decollato,Decollato,2026-04-12 23:00:00
FR 2087,Decollo,21:30,21:30,LISBON21:30 | 21:30Decollato,Decollato,2026-04-12 23:00:00
NP 222,Decollo,21:30,21:30,CAIRO21:30 | 21:30Decollato,Decollato,2026-04-12 23:00:00
FR 4786,Decollo,21:40,22:42,SALERNO21:40 | 22:42Decollato,Decollato,2026-04-12 23:00:00
FR 2990,Decollo,21:40,22:50,COPENHAGEN21:40 | 22:50Decollato,Decollato,2026-04-12 23:00:00
FR 4681,Decollo,21:45,21:45,STOCKHOLM21:45 | 21:45Decollato,Decollato,2026-04-12 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-04-12 23:00:00
FR 3341,Decollo,21:50,22:15,VARSAVIA MODLIN21:50 | 22:15Decollato,Decollato,2026-04-12 23:00:00
FR 3164,Decollo,21:55,21:55,BUDAPEST21:55 | 21:55Decollato,Decollato,2026-04-12 23:00:00
W4 3932,Decollo,22:00,22:00,CHISINAU22:00 | 22:00Decollato,Decollato,2026-04-12 23:00:00
W4 5020,Decollo,22:05,22:05,TIRANA22:05 | 22:05Decollato,Decollato,2026-04-12 23:00:00
FR 6858,Decollo,22:10,22:10,OLBIA22:10 | 22:10Decollato,Decollato,2026-04-12 23:00:00
FR 413,Decollo,22:10,22:55,THESSALONIKI22:10 | 22:55Imbarco chiuso,Imbarco chiuso,2026-04-12 23:00:00
FR 9065,Decollo,22:40,23:14,ALICANTE22:40 | 23:14Imbarco in corso,Imbarco in corso,2026-04-12 23:00:00
FR 8980,Decollo,22:40,22:40,TRAPANI22:40 | 22:40Decollato,Decollato,2026-04-12 23:00:00
FR 3673,Decollo,22:45,22:45,LONDON  STANSTED22:45 | 22:45Decollato,Decollato,2026-04-12 23:00:00
FR 3219,Decollo,22:45,23:51,MANCHESTER22:45 | 23:51In ritardo,In ritardo,2026-04-12 23:00:00
FR 5984,Decollo,22:50,23:45,MADRID22:50 | 23:45In ritardo,In ritardo,2026-04-12 23:00:00
FR 5700,Decollo,22:50,23:45,PALMA DE MALLORCA22:50 | 23:45Imbarco in corso,Imbarco in corso,2026-04-12 23:00:00
NO 7420,Decollo,23:00,23:00,DAKAR23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-04-12 23:00:00
FR 6846,Decollo,23:35,23:35,LIVERPOOL23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-04-12 23:00:00
W6 4124,Decollo,23:40,23:40,BELGRADE23:40 | 23:40Imbarco in corso,Imbarco in corso,2026-04-12 23:00:00
FR 4650,Decollo,05:45,05:45,TRAPANI05:45 | 05:45,nan,2026-04-12 23:00:00
FR 2261,Decollo,05:45,05:45,CATANIA05:45 | 05:45,nan,2026-04-12 23:00:00
FR 859,Decollo,06:00,06:00,BRINDISI06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-04-12 23:00:00
