flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3504,Decollo,20:05,21:12,KRAKOW20:05 | 21:12Decollato,Decollato,2026-06-22 23:00:00
FR 3319,Decollo,20:15,22:54,BARCELONA EL PRAT20:15 | 22:54Decollato,Decollato,2026-06-22 23:00:00
FR 3400,Decollo,20:20,21:25,SOFIA20:20 | 21:25Decollato,Decollato,2026-06-22 23:00:00
FR 2735,Decollo,20:20,20:59,LONDON  STANSTED20:20 | 20:59Decollato,Decollato,2026-06-22 23:00:00
W4 3608,Decollo,20:30,21:58,SUCEAVA20:30 | 21:58Cancellato,Cancellato,2026-06-22 23:00:00
FR 2864,Decollo,20:35,22:37,BRINDISI20:35 | 22:37Decollato,Decollato,2026-06-22 23:00:00
V7 2211,Decollo,20:40,21:04,NANTES20:40 | 21:04Decollato,Decollato,2026-06-22 23:00:00
FR 4969,Decollo,20:40,21:59,PALERMO20:40 | 21:59Decollato,Decollato,2026-06-22 23:00:00
W6 1434,Decollo,20:40,23:40,WARSAW20:40 | 23:40Imbarco in corso,Imbarco in corso,2026-06-22 23:00:00
FR 7361,Decollo,20:45,21:53,VIENNA20:45 | 21:53Decollato,Decollato,2026-06-22 23:00:00
FR 4658,Decollo,20:55,22:11,BARI20:55 | 22:11Decollato,Decollato,2026-06-22 23:00:00
FR 5108,Decollo,21:00,21:30,LOURDES21:00 | 21:30Decollato,Decollato,2026-06-22 23:00:00
FR 4196,Decollo,21:00,21:35,CORFU21:00 | 21:35Decollato,Decollato,2026-06-22 23:00:00
FR 4698,Decollo,21:10,21:10,TRAPANI21:10 | 21:10Decollato,Decollato,2026-06-22 23:00:00
FR 4523,Decollo,21:10,21:28,BRUXELLES CHARLEROI21:10 | 21:28Decollato,Decollato,2026-06-22 23:00:00
FR 4786,Decollo,21:20,22:20,SALERNO21:20 | 22:20Decollato,Decollato,2026-06-22 23:00:00
FR 3501,Decollo,21:25,22:01,PARIS BEAUVAIS21:25 | 22:01Decollato,Decollato,2026-06-22 23:00:00
FR 5092,Decollo,21:25,22:45,LAMEZIA21:25 | 22:45Decollato,Decollato,2026-06-22 23:00:00
FR 3506,Decollo,21:25,22:26,ALICANTE21:25 | 22:26Decollato,Decollato,2026-06-22 23:00:00
FR 3893,Decollo,21:35,22:14,CAGLIARI21:35 | 22:14Decollato,Decollato,2026-06-22 23:00:00
W4 3830,Decollo,21:45,22:51,SIBIU21:45 | 22:51Decollato,Decollato,2026-06-22 23:00:00
D8 3751,Decollo,21:45,22:21,COPENHAGEN21:45 | 22:21Decollato,Decollato,2026-06-22 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-06-22 23:00:00
FR 2254,Decollo,22:00,23:00,ALGHERO22:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-22 23:00:00
FR 5494,Decollo,22:05,22:35,MADRID22:05 | 22:35Decollato,Decollato,2026-06-22 23:00:00
FR 2107,Decollo,22:15,23:37,BUDAPEST22:15 | 23:37In ritardo,In ritardo,2026-06-22 23:00:00
W4 3552,Decollo,22:20,23:23,TIMISOARA22:20 | 23:23Imbarco in corso,Imbarco in corso,2026-06-22 23:00:00
FR 3645,Decollo,22:20,23:32,EDINBURGH22:20 | 23:32Imbarco in corso,Imbarco in corso,2026-06-22 23:00:00
BZ 155,Decollo,22:35,22:55,TEL AVIV22:35 | 22:55Imbarco chiuso,Imbarco chiuso,2026-06-22 23:00:00
W4 3136,Decollo,22:35,23:05,BUCHAREST BANEASA22:35 | 23:05Imbarco chiuso,Imbarco chiuso,2026-06-22 23:00:00
FR 1853,Decollo,22:40,23:01,MARSEILLE22:40 | 23:01Imbarco chiuso,Imbarco chiuso,2026-06-22 23:00:00
W4 5020,Decollo,22:45,23:37,TIRANA22:45 | 23:37Imbarco in corso,Imbarco in corso,2026-06-22 23:00:00
W6 4124,Decollo,23:35,00:40,BELGRADE23:35 | 00:40,nan,2026-06-22 23:00:00
RK 3219,Decollo,23:45,23:45,MANCHESTER23:45 | 23:45,nan,2026-06-22 23:00:00
3O 456,Decollo,02:30,02:30,CASABLANCA02:30 | 02:30,nan,2026-06-22 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-22 23:00:00
FR 5148,Decollo,05:45,05:45,ZADAR05:45 | 05:45,nan,2026-06-22 23:00:00
FR 2293,Decollo,05:50,05:50,PESCARA05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-22 23:00:00
FR 3273,Decollo,05:50,05:50,AGADIR05:50 | 05:50,nan,2026-06-22 23:00:00
FR 8334,Decollo,05:50,05:50,IBIZA05:50 | 05:50,nan,2026-06-22 23:00:00
FR 1417,Decollo,05:55,05:55,LAMEZIA05:55 | 05:55,nan,2026-06-22 23:00:00
FR 3142,Decollo,05:55,05:55,BARCELONA EL PRAT05:55 | 05:55,nan,2026-06-22 23:00:00
FR 2698,Decollo,05:55,05:55,ALGHERO05:55 | 05:55,nan,2026-06-22 23:00:00
FR 2878,Decollo,06:00,06:00,STOCKHOLM06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-06-22 23:00:00
FR 2261,Decollo,06:00,06:00,CATANIA06:00 | 06:00,nan,2026-06-22 23:00:00
FR 6086,Decollo,06:05,06:05,KALAMATA06:05 | 06:05,nan,2026-06-22 23:00:00
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05,nan,2026-06-22 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05,nan,2026-06-22 23:00:00
FR 461,Decollo,06:15,06:15,NEWCASTLE06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-06-22 23:00:00
FR 2285,Decollo,06:30,06:30,NAPOLI06:30 | 06:30,nan,2026-06-22 23:00:00
FR 8121,Decollo,06:40,06:40,TIRANA06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-06-22 23:00:00
FR 2107,Decollo,06:40,06:40,BUDAPEST06:40 | 06:40,nan,2026-06-22 23:00:00
FR 2087,Decollo,06:50,06:50,LISBON06:50 | 06:50,nan,2026-06-22 23:00:00
FR 6091,Decollo,07:00,07:00,GRAN CANARIA07:00 | 07:00,nan,2026-06-22 23:00:00
