flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3665,Decollo,19:20,21:30,NAPOLI19:20 | 21:30Decollato,Decollato,2026-06-02 23:00:00
FR 2876,Decollo,19:45,22:16,BRINDISI19:45 | 22:16Decollato,Decollato,2026-06-02 23:00:00
FR 4706,Decollo,19:50,22:37,CAGLIARI19:50 | 22:37Decollato,Decollato,2026-06-02 23:00:00
FR 9890,Decollo,19:55,21:02,LODZ19:55 | 21:02Decollato,Decollato,2026-06-02 23:00:00
FR 3530,Decollo,20:00,21:59,PRAGUE20:00 | 21:59Decollato,Decollato,2026-06-02 23:00:00
FR 8844,Decollo,20:15,02:30,WROCLAW - BRESLAVIA20:15 | 02:30In ritardo,In ritardo,2026-06-02 23:00:00
FR 3440,Decollo,20:20,22:49,LAMEZIA20:20 | 22:49Decollato,Decollato,2026-06-02 23:00:00
FR 4631,Decollo,20:25,23:32,VALENCIA20:25 | 23:32In ritardo,In ritardo,2026-06-02 23:00:00
FR 2735,Decollo,20:30,21:50,LONDON  STANSTED20:30 | 21:50Decollato,Decollato,2026-06-02 23:00:00
W4 3470,Decollo,20:35,21:52,TIRGU MURES20:35 | 21:52Decollato,Decollato,2026-06-02 23:00:00
W6 1434,Decollo,20:40,21:02,WARSAW20:40 | 21:02Decollato,Decollato,2026-06-02 23:00:00
FR 4196,Decollo,20:40,23:23,CORFU20:40 | 23:23Imbarco in corso,Imbarco in corso,2026-06-02 23:00:00
FR 8349,Decollo,20:45,01:00,TIRANA20:45 | 01:00In ritardo,In ritardo,2026-06-02 23:00:00
W6 4774,Decollo,20:45,00:20,SKOPJE20:45 | 00:20In ritardo,In ritardo,2026-06-02 23:00:00
FR 4044,Decollo,20:50,23:12,VARSAVIA MODLIN20:50 | 23:12Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-02 23:00:00
FR 4132,Decollo,20:55,23:35,BARI20:55 | 23:35In ritardo,In ritardo,2026-06-02 23:00:00
FR 4042,Decollo,21:05,00:00,PORTO21:05 | 00:00In ritardo,In ritardo,2026-06-02 23:00:00
FR 4650,Decollo,21:10,23:28,TRAPANI21:10 | 23:28In ritardo,In ritardo,2026-06-02 23:00:00
FR 3319,Decollo,21:15,23:29,BARCELONA EL PRAT21:15 | 23:29Imbarco in corso,Imbarco in corso,2026-06-02 23:00:00
FR 2679,Decollo,21:20,06:45,BERLIN21:20 | 06:45In ritardo,In ritardo,2026-06-02 23:00:00
FR 219,Decollo,21:25,00:27,ALICANTE21:25 | 00:27In ritardo,In ritardo,2026-06-02 23:00:00
FR 7361,Decollo,21:30,22:48,VIENNA21:30 | 22:48Decollato,Decollato,2026-06-02 23:00:00
FR 6513,Decollo,21:35,00:15,OLBIA21:35 | 00:15In ritardo,In ritardo,2026-06-02 23:00:00
W4 3136,Decollo,21:45,23:01,BUCHAREST BANEASA21:45 | 23:01Imbarco chiuso,Imbarco chiuso,2026-06-02 23:00:00
W4 5020,Decollo,21:45,22:53,TIRANA21:45 | 22:53Imbarco chiuso,Imbarco chiuso,2026-06-02 23:00:00
FR 5102,Decollo,21:50,23:30,BIRMINGHAM21:50 | 23:30In ritardo,In ritardo,2026-06-02 23:00:00
FR 5655,Decollo,22:05,23:20,PALMA DE MALLORCA22:05 | 23:20Imbarco in corso,Imbarco in corso,2026-06-02 23:00:00
