flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W4 3772,Decollo,15:20,21:47,CRAIOVA15:20 | 21:47Decollato,Decollato,2026-04-01 23:00:00
FR 3506,Decollo,20:25,21:03,ALICANTE20:25 | 21:03Decollato,Decollato,2026-04-01 23:00:00
W4 3608,Decollo,20:30,21:01,SUCEAVA20:30 | 21:01Decollato,Decollato,2026-04-01 23:00:00
W6 1434,Decollo,20:40,21:23,WARSAW20:40 | 21:23Decollato,Decollato,2026-04-01 23:00:00
FR 5092,Decollo,20:50,21:08,LAMEZIA20:50 | 21:08Decollato,Decollato,2026-04-01 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-04-01 23:00:00
FR 4969,Decollo,21:25,22:18,PALERMO21:25 | 22:18Decollato,Decollato,2026-04-01 23:00:00
FR 3341,Decollo,21:30,21:30,VARSAVIA MODLIN21:30 | 21:30Decollato,Decollato,2026-04-01 23:00:00
FR 3219,Decollo,21:30,22:20,MANCHESTER21:30 | 22:20Decollato,Decollato,2026-04-01 23:00:00
FR 7324,Decollo,21:35,22:10,MALTA21:35 | 22:10Decollato,Decollato,2026-04-01 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-04-01 23:00:00
FR 4132,Decollo,21:45,22:05,BARI21:45 | 22:05Decollato,Decollato,2026-04-01 23:00:00
W4 5020,Decollo,21:45,21:45,TIRANA21:45 | 21:45Decollato,Decollato,2026-04-01 23:00:00
E5 545,Decollo,22:00,22:33,CAIRO22:00 | 22:33Decollato,Decollato,2026-04-01 23:00:00
W4 3830,Decollo,22:00,22:00,SIBIU22:00 | 22:00Decollato,Decollato,2026-04-01 23:00:00
FR 6501,Decollo,22:10,22:10,OLBIA22:10 | 22:10Decollato,Decollato,2026-04-01 23:00:00
FR 2992,Decollo,22:15,22:15,COPENHAGEN22:15 | 22:15Decollato,Decollato,2026-04-01 23:00:00
NP 222,Decollo,22:20,23:30,CAIRO22:20 | 23:30In ritardo,In ritardo,2026-04-01 23:00:00
W4 3552,Decollo,22:20,22:44,TIMISOARA22:20 | 22:44Decollato,Decollato,2026-04-01 23:00:00
FR 7361,Decollo,22:25,23:15,VIENNA22:25 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-01 23:00:00
FR 2293,Decollo,22:25,22:54,PESCARA22:25 | 22:54Decollato,Decollato,2026-04-01 23:00:00
FR 9196,Decollo,22:35,22:35,TRAPANI22:35 | 22:35Decollato,Decollato,2026-04-01 23:00:00
FR 4188,Decollo,22:40,22:40,LONDON  STANSTED22:40 | 22:40Decollato,Decollato,2026-04-01 23:00:00
FR 9429,Decollo,23:15,00:34,DUBLIN23:15 | 00:34In ritardo,In ritardo,2026-04-01 23:00:00
EK 2415,Decollo,23:25,23:25,DUBAI23:25 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-01 23:00:00
FR 6651,Decollo,23:25,00:18,CATANIA23:25 | 00:18In ritardo,In ritardo,2026-04-01 23:00:00
FZ 1572,Decollo,23:25,23:25,DUBAI23:25 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-01 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-04-01 23:00:00
FR 1703,Decollo,23:40,00:09,NOTTINGHAM EAST MIDLANDS23:40 | 00:09In ritardo,In ritardo,2026-04-01 23:00:00
FR 6846,Decollo,23:40,00:15,LIVERPOOL23:40 | 00:15In ritardo,In ritardo,2026-04-01 23:00:00
HH 416,Decollo,00:50,00:50,URGENCH/TASHKENT00:50 | 00:50,nan,2026-04-01 23:00:00
FR 3528,Decollo,05:45,05:45,PRAGUE05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
FR 3432,Decollo,05:45,05:45,PARIS BEAUVAIS05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
FR 2830,Decollo,05:50,05:50,TENERIFE05:50 | 05:50,nan,2026-04-01 23:00:00
FR 3200,Decollo,05:50,05:50,CAGLIARI05:50 | 05:50,nan,2026-04-01 23:00:00
FR 2261,Decollo,05:50,05:50,CATANIA05:50 | 05:50,nan,2026-04-01 23:00:00
FR 5655,Decollo,05:55,05:55,PALMA DE MALLORCA05:55 | 05:55,nan,2026-04-01 23:00:00
FR 3400,Decollo,05:55,05:55,SOFIA05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
FR 8121,Decollo,06:00,06:00,TIRANA06:00 | 06:00,nan,2026-04-01 23:00:00
FR 266,Decollo,06:05,06:05,FUERTEVENTURA06:05 | 06:05,nan,2026-04-01 23:00:00
FR 3653,Decollo,06:20,06:20,BARI06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
FR 2289,Decollo,06:20,06:20,PALERMO06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
FR 410,Decollo,06:20,06:20,LUXEMBOURG06:20 | 06:20,nan,2026-04-01 23:00:00
FR 6854,Decollo,06:25,06:25,HELSINKI06:25 | 06:25,nan,2026-04-01 23:00:00
FR 9065,Decollo,06:30,06:30,ALICANTE06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-04-01 23:00:00
