flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3655,Decollo,18:55,21:33,STOCKHOLM18:55 | 21:33Decollato,Decollato,2026-06-15 23:00:00
FR 3341,Decollo,19:55,21:13,VARSAVIA MODLIN19:55 | 21:13Decollato,Decollato,2026-06-15 23:00:00
FR 2735,Decollo,20:20,22:10,LONDON  STANSTED20:20 | 22:10Decollato,Decollato,2026-06-15 23:00:00
FR 4638,Decollo,20:25,21:19,PORTO20:25 | 21:19Decollato,Decollato,2026-06-15 23:00:00
W6 4390,Decollo,20:25,22:54,SOFIA20:25 | 22:54Imbarco chiuso,Imbarco chiuso,2026-06-15 23:00:00
FR 4969,Decollo,20:40,21:45,PALERMO20:40 | 21:45Decollato,Decollato,2026-06-15 23:00:00
FR 4658,Decollo,20:55,21:52,BARI20:55 | 21:52Decollato,Decollato,2026-06-15 23:00:00
FR 6125,Decollo,20:55,22:18,DUBLIN20:55 | 22:18Decollato,Decollato,2026-06-15 23:00:00
FR 5108,Decollo,21:00,21:00,LOURDES21:00 | 21:00Decollato,Decollato,2026-06-15 23:00:00
FR 4196,Decollo,21:00,21:40,CORFU21:00 | 21:40Decollato,Decollato,2026-06-15 23:00:00
FR 4523,Decollo,21:10,21:10,BRUXELLES CHARLEROI21:10 | 21:10Decollato,Decollato,2026-06-15 23:00:00
FR 4698,Decollo,21:10,21:10,TRAPANI21:10 | 21:10Decollato,Decollato,2026-06-15 23:00:00
FR 4786,Decollo,21:20,21:20,SALERNO21:20 | 21:20Decollato,Decollato,2026-06-15 23:00:00
FR 3506,Decollo,21:25,21:55,ALICANTE21:25 | 21:55Decollato,Decollato,2026-06-15 23:00:00
FR 5092,Decollo,21:25,22:28,LAMEZIA21:25 | 22:28Decollato,Decollato,2026-06-15 23:00:00
FR 3501,Decollo,21:25,21:25,PARIS BEAUVAIS21:25 | 21:25Decollato,Decollato,2026-06-15 23:00:00
FR 3893,Decollo,21:35,22:17,CAGLIARI21:35 | 22:17Decollato,Decollato,2026-06-15 23:00:00
D8 3751,Decollo,21:45,22:21,COPENHAGEN21:45 | 22:21Decollato,Decollato,2026-06-15 23:00:00
W4 3830,Decollo,21:45,22:27,SIBIU21:45 | 22:27Decollato,Decollato,2026-06-15 23:00:00
FR 2254,Decollo,22:00,22:58,ALGHERO22:00 | 22:58Imbarco chiuso,Imbarco chiuso,2026-06-15 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-06-15 23:00:00
FR 5494,Decollo,22:05,22:05,MADRID22:05 | 22:05Decollato,Decollato,2026-06-15 23:00:00
FR 2107,Decollo,22:15,22:35,BUDAPEST22:15 | 22:35Decollato,Decollato,2026-06-15 23:00:00
W4 3552,Decollo,22:20,22:57,TIMISOARA22:20 | 22:57Decollato,Decollato,2026-06-15 23:00:00
FR 3645,Decollo,22:20,23:50,EDINBURGH22:20 | 23:50In ritardo,In ritardo,2026-06-15 23:00:00
W4 3136,Decollo,22:35,22:35,BUCHAREST BANEASA22:35 | 22:35Decollato,Decollato,2026-06-15 23:00:00
FR 1853,Decollo,22:40,00:00,MARSEILLE22:40 | 00:00In ritardo,In ritardo,2026-06-15 23:00:00
W4 5020,Decollo,22:45,23:45,TIRANA22:45 | 23:45,nan,2026-06-15 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35,nan,2026-06-15 23:00:00
RK 3219,Decollo,23:45,01:05,MANCHESTER23:45 | 01:05In ritardo,In ritardo,2026-06-15 23:00:00
3O 456,Decollo,02:30,02:30,CASABLANCA02:30 | 02:30,nan,2026-06-15 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45,nan,2026-06-15 23:00:00
FR 5148,Decollo,05:45,05:45,ZADAR05:45 | 05:45,nan,2026-06-15 23:00:00
FR 3273,Decollo,05:50,05:50,AGADIR05:50 | 05:50,nan,2026-06-15 23:00:00
FR 2293,Decollo,05:50,05:50,PESCARA05:50 | 05:50,nan,2026-06-15 23:00:00
FR 8334,Decollo,05:50,05:50,IBIZA05:50 | 05:50,nan,2026-06-15 23:00:00
FR 2698,Decollo,05:55,05:55,ALGHERO05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-06-15 23:00:00
FR 1417,Decollo,05:55,05:55,LAMEZIA05:55 | 05:55,nan,2026-06-15 23:00:00
FR 3142,Decollo,05:55,05:55,BARCELONA EL PRAT05:55 | 05:55,nan,2026-06-15 23:00:00
FR 2878,Decollo,06:00,06:00,STOCKHOLM06:00 | 06:00,nan,2026-06-15 23:00:00
FR 2261,Decollo,06:00,06:00,CATANIA06:00 | 06:00,nan,2026-06-15 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05,nan,2026-06-15 23:00:00
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-06-15 23:00:00
FR 6086,Decollo,06:05,06:05,KALAMATA06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-06-15 23:00:00
FR 461,Decollo,06:15,06:15,NEWCASTLE06:15 | 06:15,nan,2026-06-15 23:00:00
FR 2285,Decollo,06:30,06:30,NAPOLI06:30 | 06:30,nan,2026-06-15 23:00:00
FR 2107,Decollo,06:40,06:40,BUDAPEST06:40 | 06:40,nan,2026-06-15 23:00:00
FR 8121,Decollo,06:40,06:40,TIRANA06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-06-15 23:00:00
FR 2087,Decollo,06:50,06:50,LISBON06:50 | 06:50,nan,2026-06-15 23:00:00
FR 6091,Decollo,07:00,07:00,GRAN CANARIA07:00 | 07:00,nan,2026-06-15 23:00:00
FR 1176,Decollo,07:00,07:00,MENORCA07:00 | 07:00,nan,2026-06-15 23:00:00
FR 497,Decollo,07:05,07:05,VALENCIA07:05 | 07:05,nan,2026-06-15 23:00:00
FR 3432,Decollo,07:15,07:15,PARIS BEAUVAIS07:15 | 07:15,nan,2026-06-15 23:00:00
FR 2669,Decollo,07:25,07:25,BERLIN07:25 | 07:25,nan,2026-06-15 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-15 23:00:00
