flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3392,Decollo,06:30,06:30,HELSINKI06:30 | 06:30,nan,2026-07-04 23:00:00
FR 3528,Decollo,06:35,06:35,PRAGUE06:35 | 06:35,nan,2026-07-04 23:00:00
FR 2285,Decollo,06:40,06:40,NAPOLI06:40 | 06:40,nan,2026-07-04 23:00:00
FR 9292,Decollo,06:45,06:45,KAUNAS06:45 | 06:45,nan,2026-07-04 23:00:00
FR 8844,Decollo,06:45,06:45,WROCLAW - BRESLAVIA06:45 | 06:45,nan,2026-07-04 23:00:00
MT 3140,Decollo,06:50,06:50,MARSA ALAM06:50 | 06:50,nan,2026-07-04 23:00:00
FR 2878,Decollo,07:00,07:00,STOCKHOLM07:00 | 07:00,nan,2026-07-04 23:00:00
FR 9050,Decollo,07:15,07:15,CORK07:15 | 07:15,nan,2026-07-04 23:00:00
FR 3460,Decollo,07:20,07:20,EINDHOVEN07:20 | 07:20,nan,2026-07-04 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-07-04 23:00:00
FR 8121,Decollo,07:30,07:30,TIRANA07:30 | 07:30Operato da Malta Air,Operato da Malta Air,2026-07-04 23:00:00
FR 6054,Decollo,07:40,07:40,ZAGREB07:40 | 07:40Operato da Lauda Europe,Operato da Lauda Europe,2026-07-04 23:00:00
FR 3587,Decollo,07:40,07:40,OSLO TORP07:40 | 07:40,nan,2026-07-04 23:00:00
FR 4667,Decollo,07:45,07:45,BARI07:45 | 07:45Operato da Malta Air,Operato da Malta Air,2026-07-04 23:00:00
FR 5114,Decollo,07:50,07:50,LAMEZIA07:50 | 07:50,nan,2026-07-04 23:00:00
FR 2107,Decollo,07:55,07:55,BUDAPEST07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-07-04 23:00:00
FR 3448,Decollo,08:00,08:00,BRINDISI08:00 | 08:00Operato da Malta Air,Operato da Malta Air,2026-07-04 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-07-04 23:00:00
FR 6458,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-07-04 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-07-04 23:00:00
FR 888,Decollo,08:15,08:15,KRAKOW08:15 | 08:15,nan,2026-07-04 23:00:00
FR 5120,Decollo,08:15,08:15,MADRID08:15 | 08:15,nan,2026-07-04 23:00:00
