flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W6 1434,Decollo,20:30,21:37,WARSAW20:30 | 21:37Decollato,Decollato,2026-01-24 23:00:00
FR 8846,Decollo,21:05,21:05,MARRAKECH21:05 | 21:05Decollato,Decollato,2026-01-24 23:00:00
FR 4658,Decollo,21:05,21:05,BARI21:05 | 21:05Decollato,Decollato,2026-01-24 23:00:00
FR 8844,Decollo,21:05,21:05,WROCLAW - BRESLAVIA21:05 | 21:05Decollato,Decollato,2026-01-24 23:00:00
W4 3552,Decollo,21:30,21:49,TIMISOARA21:30 | 21:49Decollato,Decollato,2026-01-24 23:00:00
W4 3136,Decollo,21:35,22:08,BUCHAREST OTOPENI21:35 | 22:08Decollato,Decollato,2026-01-24 23:00:00
G9 696,Decollo,21:40,22:07,SHARJAH21:40 | 22:07Decollato,Decollato,2026-01-24 23:00:00
FR 4845,Decollo,21:45,21:45,DUBLIN21:45 | 21:45Decollato,Decollato,2026-01-24 23:00:00
FR 3341,Decollo,21:45,22:16,VARSAVIA MODLIN21:45 | 22:16Decollato,Decollato,2026-01-24 23:00:00
W4 3932,Decollo,22:00,22:17,CHISINAU22:00 | 22:17Decollato,Decollato,2026-01-24 23:00:00
W6 4508,Decollo,22:10,22:45,VARNA22:10 | 22:45Decollato,Decollato,2026-01-24 23:00:00
FR 1689,Decollo,22:10,22:10,FRANKFURT - HAHN22:10 | 22:10Decollato,Decollato,2026-01-24 23:00:00
W4 5020,Decollo,22:25,22:50,TIRANA22:25 | 22:50Decollato,Decollato,2026-01-24 23:00:00
FR 4191,Decollo,22:40,22:40,LONDON  STANSTED22:40 | 22:40Decollato,Decollato,2026-01-24 23:00:00
EK 2415,Decollo,22:55,23:25,DUBAI22:55 | 23:25In ritardo,In ritardo,2026-01-24 23:00:00
FZ 1572,Decollo,22:55,23:25,DUBAI22:55 | 23:25In ritardo,In ritardo,2026-01-24 23:00:00
FR 6653,Decollo,23:05,23:05,CATANIA23:05 | 23:05Imbarco chiuso,Imbarco chiuso,2026-01-24 23:00:00
FR 3220,Decollo,23:10,23:10,MANCHESTER23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-01-24 23:00:00
3O 454,Decollo,01:05,01:05,CASABLANCA01:05 | 01:05,nan,2026-01-24 23:00:00
MT 3140,Decollo,05:00,05:00,MARSA ALAM05:00 | 05:00,nan,2026-01-24 23:00:00
FR 2285,Decollo,05:45,05:45,NAPOLI05:45 | 05:45,nan,2026-01-24 23:00:00
FR 3545,Decollo,05:50,05:50,FEZ05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 2669,Decollo,05:50,05:50,BERLIN05:50 | 05:50,nan,2026-01-24 23:00:00
FR 6091,Decollo,05:50,05:50,GRAN CANARIA05:50 | 05:50,nan,2026-01-24 23:00:00
FR 2697,Decollo,05:55,05:55,LONDON  STANSTED05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 3398,Decollo,06:00,06:00,MALAGA06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 859,Decollo,06:00,06:00,BRINDISI06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 3528,Decollo,06:05,06:05,PRAGUE06:05 | 06:05,nan,2026-01-24 23:00:00
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05,nan,2026-01-24 23:00:00
FR 2261,Decollo,06:10,06:10,CATANIA06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 2289,Decollo,06:10,06:10,PALERMO06:10 | 06:10,nan,2026-01-24 23:00:00
FR 076,Decollo,07:00,07:00,SEVILLA07:00 | 07:00,nan,2026-01-24 23:00:00
FR 3200,Decollo,07:05,07:05,CAGLIARI07:05 | 07:05Operato da BUZZ,Operato da BUZZ,2026-01-24 23:00:00
FR 4698,Decollo,07:05,07:05,TRAPANI07:05 | 07:05Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 5120,Decollo,07:10,07:10,MADRID07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 3217,Decollo,07:20,07:20,MANCHESTER07:20 | 07:20Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 5531,Decollo,07:40,07:40,COLOGNE07:40 | 07:40,nan,2026-01-24 23:00:00
FR 8349,Decollo,07:40,07:40,TIRANA07:40 | 07:40,nan,2026-01-24 23:00:00
FR 3440,Decollo,07:55,07:55,LAMEZIA07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 847,Decollo,08:00,08:00,BARCELONA EL PRAT08:00 | 08:00,nan,2026-01-24 23:00:00
W4 3672,Decollo,08:05,08:05,IASI08:05 | 08:05,nan,2026-01-24 23:00:00
W4 3382,Decollo,08:05,08:05,CLUJ-NAPOCA08:05 | 08:05,nan,2026-01-24 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-01-24 23:00:00
FR 9194,Decollo,08:10,08:10,WROCLAW - BRESLAVIA08:10 | 08:10Operato da BUZZ,Operato da BUZZ,2026-01-24 23:00:00
FR 2107,Decollo,08:15,08:15,BUDAPEST08:15 | 08:15,nan,2026-01-24 23:00:00
FR 3280,Decollo,08:15,08:15,GDANSK - DANZICA08:15 | 08:15Operato da BUZZ,Operato da BUZZ,2026-01-24 23:00:00
FR 4042,Decollo,08:20,08:20,PORTO08:20 | 08:20,nan,2026-01-24 23:00:00
W6 1432,Decollo,08:30,08:30,WARSAW08:30 | 08:30,nan,2026-01-24 23:00:00
W6 4124,Decollo,08:35,08:35,BELGRADE08:35 | 08:35,nan,2026-01-24 23:00:00
FR 497,Decollo,08:50,08:50,VALENCIA08:50 | 08:50,nan,2026-01-24 23:00:00
FR 1903,Decollo,09:10,09:10,VARSAVIA MODLIN09:10 | 09:10Operato da BUZZ,Operato da BUZZ,2026-01-24 23:00:00
FR 4188,Decollo,09:25,09:25,LONDON  STANSTED09:25 | 09:25,nan,2026-01-24 23:00:00
FR 5102,Decollo,09:30,09:30,BIRMINGHAM09:30 | 09:30,nan,2026-01-24 23:00:00
FR 3112,Decollo,09:30,09:30,IASI09:30 | 09:30Operato da BUZZ,Operato da BUZZ,2026-01-24 23:00:00
FR 3653,Decollo,09:55,09:55,BARI09:55 | 09:55,nan,2026-01-24 23:00:00
FR 888,Decollo,10:10,10:10,KRAKOW10:10 | 10:10Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 3396,Decollo,10:30,10:30,CROTONE10:30 | 10:30,nan,2026-01-24 23:00:00
FR 2735,Decollo,10:30,10:30,LONDON  STANSTED10:30 | 10:30,nan,2026-01-24 23:00:00
FR 3460,Decollo,10:40,10:40,EINDHOVEN10:40 | 10:40Operato da Malta Air,Operato da Malta Air,2026-01-24 23:00:00
FR 3645,Decollo,10:45,10:45,EDINBURGH10:45 | 10:45,nan,2026-01-24 23:00:00
