flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 1689,Decollo,22:10,23:14,FRANKFURT - HAHN22:10 | 23:14Imbarco in corso,Imbarco in corso,2026-01-05 23:00:00
W4 3552,Decollo,22:20,23:05,TIMISOARA22:20 | 23:05Imbarco chiuso,Imbarco chiuso,2026-01-05 23:00:00
W4 5020,Decollo,22:25,22:50,TIRANA22:25 | 22:50Imbarco chiuso,Imbarco chiuso,2026-01-05 23:00:00
FR 1853,Decollo,22:30,23:20,MARSEILLE22:30 | 23:20Imbarco ultima chiamata,Imbarco ultima chiamata,2026-01-05 23:00:00
FR 3341,Decollo,22:35,23:14,VARSAVIA MODLIN22:35 | 23:14Imbarco chiuso,Imbarco chiuso,2026-01-05 23:00:00
FR 4191,Decollo,22:40,01:09,LONDON  STANSTED22:40 | 01:09In ritardo,In ritardo,2026-01-05 23:00:00
EK 2415,Decollo,23:00,23:00,DUBAI23:00 | 23:00,nan,2026-01-05 23:00:00
FZ 1572,Decollo,23:00,23:00,DUBAI23:00 | 23:00,nan,2026-01-05 23:00:00
FR 3535,Decollo,23:05,23:23,KRAKOW23:05 | 23:23Imbarco ultima chiamata,Imbarco ultima chiamata,2026-01-05 23:00:00
FR 8844,Decollo,23:10,00:36,WROCLAW - BRESLAVIA23:10 | 00:36In ritardo,In ritardo,2026-01-05 23:00:00
NP 222,Decollo,23:15,22:55,CAIRO23:15 | 22:55Imbarco chiuso,Imbarco chiuso,2026-01-05 23:00:00
FR 4037,Decollo,05:45,05:45,DUBLIN05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
FR 1417,Decollo,05:45,05:45,LAMEZIA05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
FR 4714,Decollo,05:50,05:50,RIGA05:50 | 05:50,nan,2026-01-05 23:00:00
FR 2858,Decollo,05:50,05:50,BRINDISI05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
FR 266,Decollo,06:00,06:00,FUERTEVENTURA06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
FR 3659,Decollo,06:20,06:20,BRUXELLES CHARLEROI06:20 | 06:20,nan,2026-01-05 23:00:00
FR 2697,Decollo,07:10,07:10,LONDON  STANSTED07:10 | 07:10Operato da BUZZ,Operato da BUZZ,2026-01-05 23:00:00
FR 3962,Decollo,07:10,07:10,MARRAKECH07:10 | 07:10,nan,2026-01-05 23:00:00
FR 3460,Decollo,07:15,07:15,EINDHOVEN07:15 | 07:15,nan,2026-01-05 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20,nan,2026-01-05 23:00:00
FR 259,Decollo,07:30,07:30,BUCHAREST OTOPENI07:30 | 07:30,nan,2026-01-05 23:00:00
FR 3200,Decollo,07:40,07:40,CAGLIARI07:40 | 07:40,nan,2026-01-05 23:00:00
FR 1533,Decollo,07:45,07:45,VIENNA07:45 | 07:45Operato da Lauda Europe,Operato da Lauda Europe,2026-01-05 23:00:00
DN 422,Decollo,07:55,07:55,BACAU07:55 | 07:55,nan,2026-01-05 23:00:00
FR 3154,Decollo,07:55,07:55,AMMAN07:55 | 07:55,nan,2026-01-05 23:00:00
FR 4132,Decollo,08:00,08:00,BARI08:00 | 08:00,nan,2026-01-05 23:00:00
FR 888,Decollo,08:05,08:05,KRAKOW08:05 | 08:05,nan,2026-01-05 23:00:00
W4 3382,Decollo,08:05,08:05,CLUJ-NAPOCA08:05 | 08:05,nan,2026-01-05 23:00:00
W4 3672,Decollo,08:05,08:05,IASI08:05 | 08:05,nan,2026-01-05 23:00:00
FR 4969,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-01-05 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-01-05 23:00:00
FR 3657,Decollo,08:20,08:20,EDINBURGH08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-01-05 23:00:00
FR 1903,Decollo,08:30,08:30,VARSAVIA MODLIN08:30 | 08:30,nan,2026-01-05 23:00:00
FR 3392,Decollo,08:30,08:30,HELSINKI08:30 | 08:30Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
FR 2888,Decollo,08:35,08:35,CATANIA08:35 | 08:35Operato da Malta Air,Operato da Malta Air,2026-01-05 23:00:00
W6 4124,Decollo,08:35,08:35,BELGRADE08:35 | 08:35,nan,2026-01-05 23:00:00
