flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3450,Decollo,20:10,21:33,TANGIER20:10 | 21:33Decollato,Decollato,2026-02-06 23:00:00
FR 6125,Decollo,20:35,21:41,DUBLIN20:35 | 21:41Decollato,Decollato,2026-02-06 23:00:00
FR 2739,Decollo,20:35,21:11,LONDON  STANSTED20:35 | 21:11Decollato,Decollato,2026-02-06 23:00:00
FR 2888,Decollo,21:00,23:10,CATANIA21:00 | 23:10Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
FR 3480,Decollo,21:05,21:05,CAGLIARI21:05 | 21:05Decollato,Decollato,2026-02-06 23:00:00
W4 3772,Decollo,21:10,21:33,CRAIOVA21:10 | 21:33Decollato,Decollato,2026-02-06 23:00:00
FR 9009,Decollo,21:10,21:45,EDINBURGH21:10 | 21:45Decollato,Decollato,2026-02-06 23:00:00
FR 8421,Decollo,21:15,21:54,TIRANA21:15 | 21:54Decollato,Decollato,2026-02-06 23:00:00
FR 3501,Decollo,21:20,22:07,PARIS BEAUVAIS21:20 | 22:07Decollato,Decollato,2026-02-06 23:00:00
FR 4523,Decollo,21:20,00:20,BRUXELLES CHARLEROI21:20 | 00:20In ritardo,In ritardo,2026-02-06 23:00:00
FR 3341,Decollo,21:25,21:49,VARSAVIA MODLIN21:25 | 21:49Decollato,Decollato,2026-02-06 23:00:00
FR 4650,Decollo,21:30,21:30,TRAPANI21:30 | 21:30Decollato,Decollato,2026-02-06 23:00:00
FR 6054,Decollo,21:30,22:32,ZAGREB21:30 | 22:32Decollato,Decollato,2026-02-06 23:00:00
W4 3136,Decollo,21:35,21:35,BUCHAREST OTOPENI21:35 | 21:35Decollato,Decollato,2026-02-06 23:00:00
FR 6501,Decollo,21:45,21:45,OLBIA21:45 | 21:45Decollato,Decollato,2026-02-06 23:00:00
FR 9416,Decollo,22:00,22:50,FEZ22:00 | 22:50Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
W4 3608,Decollo,22:05,23:25,SUCEAVA22:05 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-02-06 23:00:00
FR 2254,Decollo,22:05,22:05,ALGHERO22:05 | 22:05Decollato,Decollato,2026-02-06 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-02-06 23:00:00
FR 5700,Decollo,22:20,22:58,PALMA DE MALLORCA22:20 | 22:58Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
FR 6304,Decollo,22:20,22:51,BARCELONA EL PRAT22:20 | 22:51Decollato,Decollato,2026-02-06 23:00:00
W4 5020,Decollo,22:25,22:25,TIRANA22:25 | 22:25Decollato,Decollato,2026-02-06 23:00:00
FR 4188,Decollo,22:40,00:20,LONDON  STANSTED22:40 | 00:20In ritardo,In ritardo,2026-02-06 23:00:00
FR 3535,Decollo,22:40,23:30,KRAKOW22:40 | 23:30Imbarco in corso,Imbarco in corso,2026-02-06 23:00:00
FR 5984,Decollo,22:55,22:55,MADRID22:55 | 22:55Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
