flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 2669,Decollo,08:10,08:10,BERLIN08:10 | 08:10Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 3200,Decollo,08:20,08:20,CAGLIARI08:20 | 08:20,nan,2026-03-04 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-03-04 23:00:00
FR 497,Decollo,08:35,08:35,VALENCIA08:35 | 08:35,nan,2026-03-04 23:00:00
FR 4714,Decollo,08:40,08:40,RIGA08:40 | 08:40Operato da BUZZ,Operato da BUZZ,2026-03-04 23:00:00
FR 3561,Decollo,08:50,08:50,NAPOLI08:50 | 08:50Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 3341,Decollo,09:15,09:15,VARSAVIA MODLIN09:15 | 09:15Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 1533,Decollo,09:20,09:20,VIENNA09:20 | 09:20Operato da Lauda Europe,Operato da Lauda Europe,2026-03-04 23:00:00
FR 2892,Decollo,09:30,09:30,CATANIA09:30 | 09:30,nan,2026-03-04 23:00:00
FR 3559,Decollo,09:35,09:35,BRISTOL09:35 | 09:35,nan,2026-03-04 23:00:00
V7 3511,Decollo,10:15,10:15,ASTURIAS10:15 | 10:15,nan,2026-03-04 23:00:00
FR 4650,Decollo,10:30,10:30,TRAPANI10:30 | 10:30Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 7324,Decollo,11:05,11:05,MALTA11:05 | 11:05Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 3164,Decollo,11:05,11:05,BUDAPEST11:05 | 11:05Operato da BUZZ,Operato da BUZZ,2026-03-04 23:00:00
FR 5531,Decollo,11:20,11:20,COLOGNE11:20 | 11:20,nan,2026-03-04 23:00:00
FR 2428,Decollo,11:25,11:25,SARAJEVO11:25 | 11:25,nan,2026-03-04 23:00:00
FR 2649,Decollo,11:30,11:30,MALAGA11:30 | 11:30Operato da BUZZ,Operato da BUZZ,2026-03-04 23:00:00
FR 3432,Decollo,11:45,11:45,PARIS BEAUVAIS11:45 | 11:45Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 3673,Decollo,12:00,12:00,LONDON  STANSTED12:00 | 12:00Operato da Malta Air,Operato da Malta Air,2026-03-04 23:00:00
FR 845,Decollo,12:05,12:05,CLUJ-NAPOCA12:05 | 12:05Operato da BUZZ,Operato da BUZZ,2026-03-04 23:00:00
FR 3587,Decollo,12:05,12:05,OSLO TORP12:05 | 12:05,nan,2026-03-04 23:00:00
FR 461,Decollo,12:20,12:20,NEWCASTLE12:20 | 12:20,nan,2026-03-04 23:00:00
FR 3460,Decollo,12:20,12:20,EINDHOVEN12:20 | 12:20,nan,2026-03-04 23:00:00
FR 3396,Decollo,12:30,12:30,CROTONE12:30 | 12:30,nan,2026-03-04 23:00:00
AZ 7048,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-03-04 23:00:00
PC 1212,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-03-04 23:00:00
FR 3280,Decollo,12:35,12:35,GDANSK - DANZICA12:35 | 12:35Operato da BUZZ,Operato da BUZZ,2026-03-04 23:00:00
W6 4352,Decollo,12:35,12:35,SOFIA12:35 | 12:35,nan,2026-03-04 23:00:00
