flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W4 3608,Decollo,20:30,21:10,SUCEAVA20:30 | 21:10Decollato,Decollato,2026-05-13 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-05-13 23:00:00
FR 4969,Decollo,21:25,21:25,PALERMO21:25 | 21:25Decollato,Decollato,2026-05-13 23:00:00
FR 3219,Decollo,21:30,22:08,MANCHESTER21:30 | 22:08Decollato,Decollato,2026-05-13 23:00:00
NP 222,Decollo,21:30,21:49,CAIRO21:30 | 21:49Decollato,Decollato,2026-05-13 23:00:00
FR 3341,Decollo,21:30,21:51,VARSAVIA MODLIN21:30 | 21:51Decollato,Decollato,2026-05-13 23:00:00
FR 7324,Decollo,21:35,22:22,MALTA21:35 | 22:22Decollato,Decollato,2026-05-13 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-05-13 23:00:00
FR 4132,Decollo,21:45,21:45,BARI21:45 | 21:45Decollato,Decollato,2026-05-13 23:00:00
W4 5020,Decollo,21:45,21:45,TIRANA21:45 | 21:45Decollato,Decollato,2026-05-13 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-05-13 23:00:00
W4 3830,Decollo,22:00,22:00,SIBIU22:00 | 22:00Decollato,Decollato,2026-05-13 23:00:00
FR 6501,Decollo,22:10,22:36,OLBIA22:10 | 22:36Decollato,Decollato,2026-05-13 23:00:00
FR 2992,Decollo,22:15,22:15,COPENHAGEN22:15 | 22:15Decollato,Decollato,2026-05-13 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-05-13 23:00:00
FR 2293,Decollo,22:25,23:10,PESCARA22:25 | 23:10Imbarco chiuso,Imbarco chiuso,2026-05-13 23:00:00
FR 7361,Decollo,22:25,22:25,VIENNA22:25 | 22:25Decollato,Decollato,2026-05-13 23:00:00
FR 9196,Decollo,22:35,22:35,TRAPANI22:35 | 22:35Decollato,Decollato,2026-05-13 23:00:00
FR 4188,Decollo,22:40,22:40,LONDON  STANSTED22:40 | 22:40Imbarco chiuso,Imbarco chiuso,2026-05-13 23:00:00
W6 4124,Decollo,23:35,00:08,BELGRADE23:35 | 00:08,nan,2026-05-13 23:00:00
FR 1703,Decollo,23:40,00:05,NOTTINGHAM EAST MIDLANDS23:40 | 00:05In ritardo,In ritardo,2026-05-13 23:00:00
FR 3528,Decollo,05:45,05:45,PRAGUE05:45 | 05:45,nan,2026-05-13 23:00:00
FR 3432,Decollo,05:45,05:45,PARIS BEAUVAIS05:45 | 05:45,nan,2026-05-13 23:00:00
FR 3200,Decollo,05:50,05:50,CAGLIARI05:50 | 05:50,nan,2026-05-13 23:00:00
FR 2830,Decollo,05:50,05:50,TENERIFE05:50 | 05:50,nan,2026-05-13 23:00:00
