flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3537,Decollo,17:00,23:45,EINDHOVEN17:00 | 23:45In ritardo,In ritardo,2026-06-26 23:00:00
FR 1319,Decollo,18:55,22:15,ATHENS18:55 | 22:15Decollato,Decollato,2026-06-26 23:00:00
FR 8801,Decollo,19:00,22:16,IBIZA19:00 | 22:16Decollato,Decollato,2026-06-26 23:00:00
FR 4638,Decollo,19:15,21:49,PORTO19:15 | 21:49Decollato,Decollato,2026-06-26 23:00:00
FR 5876,Decollo,19:35,21:58,PARIS BEAUVAIS19:35 | 21:58Decollato,Decollato,2026-06-26 23:00:00
3F 248,Decollo,20:25,22:15,YEREVAN20:25 | 22:15Decollato,Decollato,2026-06-26 23:00:00
FR 2735,Decollo,20:30,21:27,LONDON  STANSTED20:30 | 21:27Decollato,Decollato,2026-06-26 23:00:00
FR 4969,Decollo,20:45,21:42,PALERMO20:45 | 21:42Decollato,Decollato,2026-06-26 23:00:00
FR 4235,Decollo,20:45,21:07,VILNIUS20:45 | 21:07Decollato,Decollato,2026-06-26 23:00:00
FR 3504,Decollo,20:50,21:40,KRAKOW20:50 | 21:40Decollato,Decollato,2026-06-26 23:00:00
FR 859,Decollo,20:55,22:37,BRINDISI20:55 | 22:37Decollato,Decollato,2026-06-26 23:00:00
FR 2892,Decollo,21:05,00:13,CATANIA21:05 | 00:13In ritardo,In ritardo,2026-06-26 23:00:00
W6 4390,Decollo,21:10,21:10,SOFIA21:10 | 21:10Decollato,Decollato,2026-06-26 23:00:00
FR 6304,Decollo,21:10,22:48,BARCELONA EL PRAT21:10 | 22:48Imbarco chiuso,Imbarco chiuso,2026-06-26 23:00:00
FR 3280,Decollo,21:15,21:15,GDANSK - DANZICA21:15 | 21:15Decollato,Decollato,2026-06-26 23:00:00
FR 4658,Decollo,21:15,22:05,BARI21:15 | 22:05Decollato,Decollato,2026-06-26 23:00:00
FR 3164,Decollo,21:20,22:17,BUDAPEST21:20 | 22:17Decollato,Decollato,2026-06-26 23:00:00
FR 2087,Decollo,21:30,21:50,LISBON21:30 | 21:50Decollato,Decollato,2026-06-26 23:00:00
FR 4714,Decollo,21:40,23:10,RIGA21:40 | 23:10Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-26 23:00:00
W4 3830,Decollo,21:45,21:45,SIBIU21:45 | 21:45Decollato,Decollato,2026-06-26 23:00:00
FR 5700,Decollo,21:55,22:45,PALMA DE MALLORCA21:55 | 22:45Imbarco chiuso,Imbarco chiuso,2026-06-26 23:00:00
FR 3341,Decollo,22:00,22:00,VARSAVIA MODLIN22:00 | 22:00Decollato,Decollato,2026-06-26 23:00:00
FR 3506,Decollo,22:15,22:44,ALICANTE22:15 | 22:44Decollato,Decollato,2026-06-26 23:00:00
FR 3437,Decollo,22:15,22:15,SOFIA22:15 | 22:15Decollato,Decollato,2026-06-26 23:00:00
FR 5984,Decollo,22:20,22:54,MADRID22:20 | 22:54Imbarco chiuso,Imbarco chiuso,2026-06-26 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-06-26 23:00:00
FR 9408,Decollo,22:20,23:59,FEZ22:20 | 23:59In ritardo,In ritardo,2026-06-26 23:00:00
W4 3136,Decollo,22:40,22:40,BUCHAREST BANEASA22:40 | 22:40Decollato,Decollato,2026-06-26 23:00:00
FR 4188,Decollo,22:40,00:30,LONDON  STANSTED22:40 | 00:30In ritardo,In ritardo,2026-06-26 23:00:00
FR 3657,Decollo,22:45,23:30,EDINBURGH22:45 | 23:30Imbarco in corso,Imbarco in corso,2026-06-26 23:00:00
FR 2990,Decollo,22:55,22:55,COPENHAGEN22:55 | 22:55Imbarco chiuso,Imbarco chiuso,2026-06-26 23:00:00
FR 3535,Decollo,23:00,23:00,KRAKOW23:00 | 23:00Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-26 23:00:00
W4 5020,Decollo,23:00,23:23,TIRANA23:00 | 23:23Imbarco in corso,Imbarco in corso,2026-06-26 23:00:00
FR 8355,Decollo,23:10,23:10,TIRANA23:10 | 23:10Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-26 23:00:00
