flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
RK 3220,Decollo,23:10,22:35,MANCHESTER23:10 | 22:35Imbarco chiuso,Imbarco chiuso,2026-01-04 23:00:00
FR 2107,Decollo,08:15,23:29,BUDAPEST08:15 | 23:29In ritardo,In ritardo,2026-01-04 23:00:00
FR 4969,Decollo,11:15,00:45,PALERMO11:15 | 00:45In ritardo,In ritardo,2026-01-04 23:00:00
FR 4132,Decollo,12:15,01:50,BARI12:15 | 01:50In ritardo,In ritardo,2026-01-04 23:00:00
FR 3530,Decollo,15:25,00:20,PRAGUE15:25 | 00:20In ritardo,In ritardo,2026-01-04 23:00:00
NO 7758,Decollo,18:00,21:25,MARSA ALAM18:00 | 21:25Decollato,Decollato,2026-01-04 23:00:00
FR 5992,Decollo,19:00,21:05,MADRID19:00 | 21:05Decollato,Decollato,2026-01-04 23:00:00
FR 2287,Decollo,19:15,21:07,BUCHAREST OTOPENI19:15 | 21:07Decollato,Decollato,2026-01-04 23:00:00
FR 3655,Decollo,19:15,22:03,STOCKHOLM19:15 | 22:03Decollato,Decollato,2026-01-04 23:00:00
D8 2941,Decollo,19:25,22:00,HELSINKI19:25 | 22:00Decollato,Decollato,2026-01-04 23:00:00
FR 4235,Decollo,19:35,22:34,VILNIUS19:35 | 22:34Decollato,Decollato,2026-01-04 23:00:00
FR 4650,Decollo,20:10,21:45,TRAPANI20:10 | 21:45Decollato,Decollato,2026-01-04 23:00:00
FR 8580,Decollo,20:15,22:10,BRISTOL20:15 | 22:10Decollato,Decollato,2026-01-04 23:00:00
FR 7361,Decollo,20:15,22:35,VIENNA20:15 | 22:35Decollato,Decollato,2026-01-04 23:00:00
FR 5092,Decollo,20:20,21:35,LAMEZIA20:20 | 21:35Decollato,Decollato,2026-01-04 23:00:00
G9 711,Decollo,20:30,03:55,SHARJAH20:30 | 03:55In ritardo,In ritardo,2026-01-04 23:00:00
FR 567,Decollo,20:35,20:59,TOULOUSE20:35 | 20:59Decollato,Decollato,2026-01-04 23:00:00
FR 6458,Decollo,20:35,21:27,PALERMO20:35 | 21:27Decollato,Decollato,2026-01-04 23:00:00
FR 2876,Decollo,20:35,23:30,BRINDISI20:35 | 23:30In ritardo,In ritardo,2026-01-04 23:00:00
FR 7854,Decollo,20:40,21:55,MALTA20:40 | 21:55Decollato,Decollato,2026-01-04 23:00:00
W6 1434,Decollo,21:00,21:00,WARSAW21:00 | 21:00Decollato,Decollato,2026-01-04 23:00:00
FR 8479,Decollo,21:10,22:50,TIRANA21:10 | 22:50Imbarco chiuso,Imbarco chiuso,2026-01-04 23:00:00
FR 4877,Decollo,21:15,23:56,CAGLIARI21:15 | 23:56In ritardo,In ritardo,2026-01-04 23:00:00
FR 4845,Decollo,21:20,21:45,DUBLIN21:20 | 21:45Decollato,Decollato,2026-01-04 23:00:00
FR 3273,Decollo,21:30,22:00,AGADIR21:30 | 22:00Imbarco chiuso,Imbarco chiuso,2026-01-04 23:00:00
W4 3552,Decollo,21:30,22:26,TIMISOARA21:30 | 22:26Decollato,Decollato,2026-01-04 23:00:00
W4 3136,Decollo,21:35,22:55,BUCHAREST OTOPENI21:35 | 22:55Imbarco chiuso,Imbarco chiuso,2026-01-04 23:00:00
FR 3408,Decollo,21:40,22:08,KATOWICE21:40 | 22:08Decollato,Decollato,2026-01-04 23:00:00
FR 5999,Decollo,21:45,23:05,ZAGREB21:45 | 23:05Imbarco chiuso,Imbarco chiuso,2026-01-04 23:00:00
FR 3585,Decollo,21:55,23:46,BUDAPEST21:55 | 23:46In ritardo,In ritardo,2026-01-04 23:00:00
