flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3535,Decollo,19:25,22:12,KRAKOW19:25 | 22:12Decollato,Decollato,2026-04-23 23:00:00
W4 3470,Decollo,20:35,21:00,TIRGU MURES20:35 | 21:00Decollato,Decollato,2026-04-23 23:00:00
W6 1434,Decollo,20:40,21:35,WARSAW20:40 | 21:35Decollato,Decollato,2026-04-23 23:00:00
FR 4969,Decollo,20:50,21:44,PALERMO20:50 | 21:44Decollato,Decollato,2026-04-23 23:00:00
6H 302,Decollo,20:55,22:30,TEL AVIV20:55 | 22:30Decollato,Decollato,2026-04-23 23:00:00
FR 8844,Decollo,21:10,21:10,WROCLAW - BRESLAVIA21:10 | 21:10Decollato,Decollato,2026-04-23 23:00:00
DY 1847,Decollo,21:15,21:15,OSLO21:15 | 21:15Decollato,Decollato,2026-04-23 23:00:00
FR 3893,Decollo,21:15,22:27,CAGLIARI21:15 | 22:27Decollato,Decollato,2026-04-23 23:00:00
FR 859,Decollo,21:20,21:20,BRINDISI21:20 | 21:20Decollato,Decollato,2026-04-23 23:00:00
FR 4523,Decollo,21:20,21:37,BRUXELLES CHARLEROI21:20 | 21:37Decollato,Decollato,2026-04-23 23:00:00
FR 3312,Decollo,21:25,21:25,BERLIN21:25 | 21:25Decollato,Decollato,2026-04-23 23:00:00
W6 4774,Decollo,21:25,21:55,SKOPJE21:25 | 21:55Decollato,Decollato,2026-04-23 23:00:00
W4 3384,Decollo,21:25,22:31,CLUJ-NAPOCA21:25 | 22:31Decollato,Decollato,2026-04-23 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-04-23 23:00:00
W4 5020,Decollo,21:45,22:24,TIRANA21:45 | 22:24Decollato,Decollato,2026-04-23 23:00:00
FR 2096,Decollo,21:50,21:50,LISBON21:50 | 21:50Decollato,Decollato,2026-04-23 23:00:00
W4 3932,Decollo,21:50,22:56,CHISINAU21:50 | 22:56Decollato,Decollato,2026-04-23 23:00:00
FR 3164,Decollo,22:00,22:23,BUDAPEST22:00 | 22:23Decollato,Decollato,2026-04-23 23:00:00
FR 9372,Decollo,22:05,22:05,BRNO22:05 | 22:05Decollato,Decollato,2026-04-23 23:00:00
W6 4508,Decollo,22:10,22:10,VARNA22:10 | 22:10Decollato,Decollato,2026-04-23 23:00:00
FR 9196,Decollo,22:15,22:15,TRAPANI22:15 | 22:15Decollato,Decollato,2026-04-23 23:00:00
FR 8479,Decollo,22:20,22:20,TIRANA22:20 | 22:20Decollato,Decollato,2026-04-23 23:00:00
FR 2780,Decollo,22:25,22:25,PESCARA22:25 | 22:25Decollato,Decollato,2026-04-23 23:00:00
FR 2992,Decollo,22:55,22:55,COPENHAGEN22:55 | 22:55Imbarco chiuso,Imbarco chiuso,2026-04-23 23:00:00
FR 9214,Decollo,23:15,23:15,MANCHESTER23:15 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-23 23:00:00
FR 3413,Decollo,23:25,23:25,KATOWICE23:25 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-23 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35,nan,2026-04-23 23:00:00
FR 4191,Decollo,23:50,00:10,LONDON  STANSTED23:50 | 00:10In ritardo,In ritardo,2026-04-23 23:00:00
FR 2285,Decollo,05:45,05:45,NAPOLI05:45 | 05:45,nan,2026-04-23 23:00:00
FR 3593,Decollo,05:45,05:45,POZNAN05:45 | 05:45,nan,2026-04-23 23:00:00
FR 2697,Decollo,05:45,05:45,LONDON  STANSTED05:45 | 05:45,nan,2026-04-23 23:00:00
FR 5139,Decollo,05:50,05:50,FARO05:50 | 05:50,nan,2026-04-23 23:00:00
FR 5108,Decollo,05:50,05:50,LOURDES05:50 | 05:50,nan,2026-04-23 23:00:00
FR 2107,Decollo,06:00,06:00,BUDAPEST06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 2872,Decollo,06:10,06:10,VILNIUS06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 3528,Decollo,06:15,06:15,PRAGUE06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 1533,Decollo,06:25,06:25,VIENNA06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 4311,Decollo,06:30,06:30,ROVANIEMI06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 3432,Decollo,06:30,06:30,PARIS BEAUVAIS06:30 | 06:30,nan,2026-04-23 23:00:00
FR 259,Decollo,06:35,06:35,BUCHAREST OTOPENI06:35 | 06:35Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 2261,Decollo,06:40,06:40,CATANIA06:40 | 06:40,nan,2026-04-23 23:00:00
FR 3460,Decollo,06:40,06:40,EINDHOVEN06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 4650,Decollo,06:50,06:50,TRAPANI06:50 | 06:50,nan,2026-04-23 23:00:00
FR 7324,Decollo,06:55,06:55,MALTA06:55 | 06:55Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10,nan,2026-04-23 23:00:00
FR 076,Decollo,07:15,07:15,SEVILLA07:15 | 07:15Operato da Malta Air,Operato da Malta Air,2026-04-23 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20,nan,2026-04-23 23:00:00
FR 2293,Decollo,07:20,07:20,PESCARA07:20 | 07:20,nan,2026-04-23 23:00:00
