flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10,nan,2026-06-11 23:00:00
FR 076,Decollo,07:15,07:15,SEVILLA07:15 | 07:15Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 2293,Decollo,07:20,07:20,PESCARA07:20 | 07:20Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 3400,Decollo,07:30,07:30,SOFIA07:30 | 07:30Operato da BUZZ,Operato da BUZZ,2026-06-11 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-11 23:00:00
FR 8121,Decollo,07:35,07:35,TIRANA07:35 | 07:35Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 4706,Decollo,07:55,07:55,CAGLIARI07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-06-11 23:00:00
FR 1417,Decollo,08:00,08:00,LAMEZIA08:00 | 08:00,nan,2026-06-11 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-06-11 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-06-11 23:00:00
FR 3396,Decollo,08:20,08:20,CROTONE08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 4523,Decollo,08:20,08:20,BRUXELLES CHARLEROI08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
FR 847,Decollo,08:20,08:20,BARCELONA EL PRAT08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
W4 3382,Decollo,08:25,08:25,CLUJ-NAPOCA08:25 | 08:25,nan,2026-06-11 23:00:00
FR 2428,Decollo,08:35,08:35,SARAJEVO08:35 | 08:35Operato da Malta Air,Operato da Malta Air,2026-06-11 23:00:00
W6 1432,Decollo,08:40,08:40,WARSAW08:40 | 08:40,nan,2026-06-11 23:00:00
