flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 4706,Decollo,19:50,21:15,CAGLIARI19:50 | 21:15Decollato,Decollato,2026-06-09 23:00:00
FR 3535,Decollo,19:50,21:54,KRAKOW19:50 | 21:54Decollato,Decollato,2026-06-09 23:00:00
FR 4631,Decollo,20:25,21:25,VALENCIA20:25 | 21:25Decollato,Decollato,2026-06-09 23:00:00
W4 3470,Decollo,20:35,21:16,TIRGU MURES20:35 | 21:16Decollato,Decollato,2026-06-09 23:00:00
FR 4196,Decollo,20:40,22:51,CORFU20:40 | 22:51Decollato,Decollato,2026-06-09 23:00:00
W6 1434,Decollo,20:40,21:05,WARSAW20:40 | 21:05Decollato,Decollato,2026-06-09 23:00:00
FR 4044,Decollo,20:50,21:24,VARSAVIA MODLIN20:50 | 21:24Decollato,Decollato,2026-06-09 23:00:00
FR 4132,Decollo,20:55,22:11,BARI20:55 | 22:11Decollato,Decollato,2026-06-09 23:00:00
FR 4042,Decollo,21:05,21:27,PORTO21:05 | 21:27Decollato,Decollato,2026-06-09 23:00:00
FR 4650,Decollo,21:10,22:53,TRAPANI21:10 | 22:53Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
FR 3319,Decollo,21:15,21:15,BARCELONA EL PRAT21:15 | 21:15Decollato,Decollato,2026-06-09 23:00:00
FR 2679,Decollo,21:20,21:20,BERLIN21:20 | 21:20Decollato,Decollato,2026-06-09 23:00:00
FR 219,Decollo,21:25,21:54,ALICANTE21:25 | 21:54Decollato,Decollato,2026-06-09 23:00:00
FR 7361,Decollo,21:30,23:41,VIENNA21:30 | 23:41Imbarco in corso,Imbarco in corso,2026-06-09 23:00:00
FR 6513,Decollo,21:35,23:00,OLBIA21:35 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
W4 5020,Decollo,21:45,22:10,TIRANA21:45 | 22:10Decollato,Decollato,2026-06-09 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-06-09 23:00:00
FR 5102,Decollo,21:50,22:58,BIRMINGHAM21:50 | 22:58Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
FR 5655,Decollo,22:05,23:01,PALMA DE MALLORCA22:05 | 23:01Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
W6 4508,Decollo,22:10,22:10,VARNA22:10 | 22:10Decollato,Decollato,2026-06-09 23:00:00
FR 2990,Decollo,22:15,22:15,COPENHAGEN22:15 | 22:15Decollato,Decollato,2026-06-09 23:00:00
FR 3280,Decollo,22:45,22:45,GDANSK - DANZICA22:45 | 22:45Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
FR 3673,Decollo,22:45,23:15,LONDON  STANSTED22:45 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-09 23:00:00
G9 696,Decollo,22:50,22:50,SHARJAH22:50 | 22:50Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
FR 1703,Decollo,23:05,00:19,NOTTINGHAM EAST MIDLANDS23:05 | 00:19In ritardo,In ritardo,2026-06-09 23:00:00
FR 3413,Decollo,23:10,23:10,KATOWICE23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-06-09 23:00:00
FR 6054,Decollo,23:20,23:20,ZAGREB23:20 | 23:20Imbarco in corso,Imbarco in corso,2026-06-09 23:00:00
FR 847,Decollo,23:30,01:10,BARCELONA EL PRAT23:30 | 01:10In ritardo,In ritardo,2026-06-09 23:00:00
FR 3659,Decollo,05:45,05:45,BRUXELLES CHARLEROI05:45 | 05:45,nan,2026-06-09 23:00:00
FR 2830,Decollo,05:45,05:45,TENERIFE05:45 | 05:45,nan,2026-06-09 23:00:00
FR 6178,Decollo,05:45,05:45,FUERTEVENTURA05:45 | 05:45,nan,2026-06-09 23:00:00
FR 2261,Decollo,05:50,05:50,CATANIA05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3402,Decollo,05:50,05:50,MARRAKECH05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3200,Decollo,05:55,05:55,CAGLIARI05:55 | 05:55,nan,2026-06-09 23:00:00
FR 2669,Decollo,05:55,05:55,BERLIN05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3273,Decollo,06:00,06:00,AGADIR06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3528,Decollo,06:00,06:00,PRAGUE06:00 | 06:00,nan,2026-06-09 23:00:00
FR 3988,Decollo,06:05,06:05,PREVEZA06:05 | 06:05,nan,2026-06-09 23:00:00
FR 2087,Decollo,06:05,06:05,LISBON06:05 | 06:05,nan,2026-06-09 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-06-09 23:00:00
FR 888,Decollo,06:10,06:10,KRAKOW06:10 | 06:10,nan,2026-06-09 23:00:00
FR 9890,Decollo,06:20,06:20,LODZ06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 2285,Decollo,06:45,06:45,NAPOLI06:45 | 06:45,nan,2026-06-09 23:00:00
FR 6304,Decollo,06:45,06:45,BARCELONA EL PRAT06:45 | 06:45,nan,2026-06-09 23:00:00
FR 4042,Decollo,06:50,06:50,PORTO06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
