flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W6 4390,Decollo,20:25,20:59,SOFIA20:25 | 20:59Decollato,Decollato,2026-04-06 23:00:00
W4 3608,Decollo,20:30,21:21,SUCEAVA20:30 | 21:21Decollato,Decollato,2026-04-06 23:00:00
FR 4969,Decollo,20:40,21:13,PALERMO20:40 | 21:13Decollato,Decollato,2026-04-06 23:00:00
W6 1434,Decollo,20:40,21:29,WARSAW20:40 | 21:29Decollato,Decollato,2026-04-06 23:00:00
FR 4658,Decollo,20:55,21:49,BARI20:55 | 21:49Decollato,Decollato,2026-04-06 23:00:00
FR 5108,Decollo,21:00,21:00,LOURDES21:00 | 21:00Decollato,Decollato,2026-04-06 23:00:00
FR 4196,Decollo,21:00,21:17,CORFU21:00 | 21:17Decollato,Decollato,2026-04-06 23:00:00
FR 4698,Decollo,21:10,21:42,TRAPANI21:10 | 21:42Decollato,Decollato,2026-04-06 23:00:00
FR 4786,Decollo,21:20,21:40,SALERNO21:20 | 21:40Decollato,Decollato,2026-04-06 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-04-06 23:00:00
FR 3506,Decollo,21:25,22:07,ALICANTE21:25 | 22:07Decollato,Decollato,2026-04-06 23:00:00
FR 3501,Decollo,21:25,21:55,PARIS BEAUVAIS21:25 | 21:55Decollato,Decollato,2026-04-06 23:00:00
FR 5092,Decollo,21:25,21:25,LAMEZIA21:25 | 21:25Decollato,Decollato,2026-04-06 23:00:00
FR 3893,Decollo,21:35,22:05,CAGLIARI21:35 | 22:05Decollato,Decollato,2026-04-06 23:00:00
W4 3830,Decollo,21:45,23:06,SIBIU21:45 | 23:06Imbarco chiuso,Imbarco chiuso,2026-04-06 23:00:00
W4 5020,Decollo,21:45,21:45,TIRANA21:45 | 21:45Decollato,Decollato,2026-04-06 23:00:00
D8 3751,Decollo,21:45,22:13,COPENHAGEN21:45 | 22:13Decollato,Decollato,2026-04-06 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-04-06 23:00:00
FR 2254,Decollo,22:00,22:31,ALGHERO22:00 | 22:31Decollato,Decollato,2026-04-06 23:00:00
FR 1296,Decollo,22:00,22:00,SEVILLA22:00 | 22:00Decollato,Decollato,2026-04-06 23:00:00
FR 5494,Decollo,22:05,23:49,MADRID22:05 | 23:49In ritardo,In ritardo,2026-04-06 23:00:00
FR 2107,Decollo,22:15,22:38,BUDAPEST22:15 | 22:38Decollato,Decollato,2026-04-06 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-04-06 23:00:00
FR 3645,Decollo,22:20,23:20,EDINBURGH22:20 | 23:20Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-06 23:00:00
W4 3136,Decollo,22:35,22:35,BUCHAREST BANEASA22:35 | 22:35Decollato,Decollato,2026-04-06 23:00:00
FR 1853,Decollo,22:40,23:18,MARSEILLE22:40 | 23:18Imbarco in corso,Imbarco in corso,2026-04-06 23:00:00
FR 3413,Decollo,23:10,23:10,KATOWICE23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-04-06 23:00:00
FR 6175,Decollo,23:25,23:25,CATANIA23:25 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-06 23:00:00
W6 4124,Decollo,23:35,01:05,BELGRADE23:35 | 01:05,nan,2026-04-06 23:00:00
RK 3219,Decollo,23:45,23:45,MANCHESTER23:45 | 23:45,nan,2026-04-06 23:00:00
3O 456,Decollo,02:30,03:30,CASABLANCA02:30 | 03:30In ritardo,In ritardo,2026-04-06 23:00:00
FR 1853,Decollo,05:45,05:45,MARSEILLE05:45 | 05:45,nan,2026-04-06 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-04-06 23:00:00
FR 3649,Decollo,05:50,05:50,PAPHOS05:50 | 05:50,nan,2026-04-06 23:00:00
