flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3559,Decollo,19:20,21:07,BRISTOL19:20 | 21:07Decollato,Decollato,2026-06-06 23:00:00
FR 8349,Decollo,19:35,21:40,TIRANA19:35 | 21:40Decollato,Decollato,2026-06-06 23:00:00
FR 8800,Decollo,20:25,22:39,IBIZA20:25 | 22:39Decollato,Decollato,2026-06-06 23:00:00
FR 4631,Decollo,20:45,21:35,VALENCIA20:45 | 21:35Decollato,Decollato,2026-06-06 23:00:00
FR 4523,Decollo,21:00,21:00,BRUXELLES CHARLEROI21:00 | 21:00Decollato,Decollato,2026-06-06 23:00:00
YW 8366,Decollo,21:05,21:05,MENORCA21:05 | 21:05Decollato,Decollato,2026-06-06 23:00:00
FR 5531,Decollo,21:10,21:34,COLOGNE21:10 | 21:34Decollato,Decollato,2026-06-06 23:00:00
FR 4969,Decollo,21:20,22:41,PALERMO21:20 | 22:41Decollato,Decollato,2026-06-06 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-06-06 23:00:00
FR 3440,Decollo,21:25,22:57,LAMEZIA21:25 | 22:57Decollato,Decollato,2026-06-06 23:00:00
FR 5934,Decollo,21:25,21:25,DUBROVNIK21:25 | 21:25Decollato,Decollato,2026-06-06 23:00:00
FR 4650,Decollo,21:30,23:05,TRAPANI21:30 | 23:05Imbarco chiuso,Imbarco chiuso,2026-06-06 23:00:00
FR 4132,Decollo,21:35,22:29,BARI21:35 | 22:29Decollato,Decollato,2026-06-06 23:00:00
FR 6501,Decollo,21:35,22:05,OLBIA21:35 | 22:05Decollato,Decollato,2026-06-06 23:00:00
W4 5020,Decollo,21:45,21:45,TIRANA21:45 | 21:45Decollato,Decollato,2026-06-06 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-06-06 23:00:00
FR 6991,Decollo,22:10,23:16,RABAT22:10 | 23:16Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-06 23:00:00
W6 4508,Decollo,22:10,22:27,VARNA22:10 | 22:27Decollato,Decollato,2026-06-06 23:00:00
FR 3280,Decollo,22:20,22:20,GDANSK - DANZICA22:20 | 22:20Decollato,Decollato,2026-06-06 23:00:00
G9 696,Decollo,22:50,22:50,SHARJAH22:50 | 22:50Decollato,Decollato,2026-06-06 23:00:00
FR 8844,Decollo,22:55,22:55,WROCLAW - BRESLAVIA22:55 | 22:55Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-06 23:00:00
FR 5999,Decollo,23:05,00:00,ZAGREB23:05 | 00:00In ritardo,In ritardo,2026-06-06 23:00:00
FR 3408,Decollo,23:10,23:10,KATOWICE23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-06-06 23:00:00
FR 3535,Decollo,23:15,23:15,KRAKOW23:15 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-06 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-06-06 23:00:00
FR 6086,Decollo,05:45,05:45,KALAMATA05:45 | 05:45,nan,2026-06-06 23:00:00
FR 2830,Decollo,05:50,05:50,TENERIFE05:50 | 05:50,nan,2026-06-06 23:00:00
FR 2293,Decollo,05:55,05:55,PESCARA05:55 | 05:55,nan,2026-06-06 23:00:00
FR 8511,Decollo,05:55,05:55,BENI MELLAL05:55 | 05:55,nan,2026-06-06 23:00:00
FR 2254,Decollo,05:55,05:55,ALGHERO05:55 | 05:55,nan,2026-06-06 23:00:00
FR 3200,Decollo,06:00,06:00,CAGLIARI06:00 | 06:00,nan,2026-06-06 23:00:00
FR 3142,Decollo,06:00,06:00,BARCELONA EL PRAT06:00 | 06:00,nan,2026-06-06 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-06-06 23:00:00
FR 410,Decollo,06:05,06:05,LUXEMBOURG06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-06-06 23:00:00
NO 7700,Decollo,06:15,06:15,CATANIA06:15 | 06:15,nan,2026-06-06 23:00:00
FR 5139,Decollo,06:15,06:15,FARO06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-06-06 23:00:00
FR 3392,Decollo,06:30,06:30,HELSINKI06:30 | 06:30,nan,2026-06-06 23:00:00
FR 3400,Decollo,06:30,06:30,SOFIA06:30 | 06:30,nan,2026-06-06 23:00:00
FR 3528,Decollo,06:35,06:35,PRAGUE06:35 | 06:35,nan,2026-06-06 23:00:00
