flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 7976,Decollo,19:20,21:53,KOS19:20 | 21:53Decollato,Decollato,2026-06-10 23:00:00
FR 2892,Decollo,20:05,21:46,CATANIA20:05 | 21:46Decollato,Decollato,2026-06-10 23:00:00
FR 3501,Decollo,20:10,21:13,PARIS BEAUVAIS20:10 | 21:13Decollato,Decollato,2026-06-10 23:00:00
FR 3504,Decollo,20:25,21:52,KRAKOW20:25 | 21:52Decollato,Decollato,2026-06-10 23:00:00
W4 3608,Decollo,20:30,21:05,SUCEAVA20:30 | 21:05Decollato,Decollato,2026-06-10 23:00:00
FR 2254,Decollo,20:50,21:07,ALGHERO20:50 | 21:07Decollato,Decollato,2026-06-10 23:00:00
FR 8349,Decollo,20:55,21:54,TIRANA20:55 | 21:54Decollato,Decollato,2026-06-10 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-06-10 23:00:00
FR 4969,Decollo,21:25,22:23,PALERMO21:25 | 22:23Decollato,Decollato,2026-06-10 23:00:00
FR 3219,Decollo,21:30,22:35,MANCHESTER21:30 | 22:35Decollato,Decollato,2026-06-10 23:00:00
FR 3341,Decollo,21:30,21:52,VARSAVIA MODLIN21:30 | 21:52Decollato,Decollato,2026-06-10 23:00:00
FR 7324,Decollo,21:35,22:30,MALTA21:35 | 22:30Decollato,Decollato,2026-06-10 23:00:00
W4 5020,Decollo,21:45,22:09,TIRANA21:45 | 22:09Decollato,Decollato,2026-06-10 23:00:00
FR 4132,Decollo,21:45,23:00,BARI21:45 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-10 23:00:00
W4 3136,Decollo,21:45,22:02,BUCHAREST BANEASA21:45 | 22:02Decollato,Decollato,2026-06-10 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-06-10 23:00:00
W4 3830,Decollo,22:00,22:18,SIBIU22:00 | 22:18Decollato,Decollato,2026-06-10 23:00:00
FR 6501,Decollo,22:10,23:25,OLBIA22:10 | 23:25Imbarco in corso,Imbarco in corso,2026-06-10 23:00:00
FR 2992,Decollo,22:15,22:15,COPENHAGEN22:15 | 22:15Decollato,Decollato,2026-06-10 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-06-10 23:00:00
FR 5148,Decollo,22:20,22:20,ZADAR22:20 | 22:20Decollato,Decollato,2026-06-10 23:00:00
FR 7361,Decollo,22:25,23:22,VIENNA22:25 | 23:22Imbarco in corso,Imbarco in corso,2026-06-10 23:00:00
FR 2293,Decollo,22:25,23:11,PESCARA22:25 | 23:11Imbarco in corso,Imbarco in corso,2026-06-10 23:00:00
FR 9196,Decollo,22:35,22:35,TRAPANI22:35 | 22:35Imbarco chiuso,Imbarco chiuso,2026-06-10 23:00:00
FR 4188,Decollo,22:45,23:35,LONDON  STANSTED22:45 | 23:35Imbarco in corso,Imbarco in corso,2026-06-10 23:00:00
NP 222,Decollo,23:10,00:10,CAIRO23:10 | 00:10In ritardo,In ritardo,2026-06-10 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35,nan,2026-06-10 23:00:00
FR 1703,Decollo,23:40,23:40,NOTTINGHAM EAST MIDLANDS23:40 | 23:40Imbarco in corso,Imbarco in corso,2026-06-10 23:00:00
FR 6846,Decollo,23:40,23:40,LIVERPOOL23:40 | 23:40,nan,2026-06-10 23:00:00
NO 2474,Decollo,00:40,00:40,DAKAR00:40 | 00:40,nan,2026-06-10 23:00:00
FR 3528,Decollo,05:45,05:45,PRAGUE05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 3432,Decollo,05:45,05:45,PARIS BEAUVAIS05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 9065,Decollo,05:45,05:45,ALICANTE05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 2261,Decollo,05:50,05:50,CATANIA05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 2830,Decollo,05:50,05:50,TENERIFE05:50 | 05:50,nan,2026-06-10 23:00:00
FR 3200,Decollo,05:50,05:50,CAGLIARI05:50 | 05:50,nan,2026-06-10 23:00:00
FR 5655,Decollo,05:55,05:55,PALMA DE MALLORCA05:55 | 05:55,nan,2026-06-10 23:00:00
FR 8121,Decollo,06:00,06:00,TIRANA06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 3545,Decollo,06:05,06:05,FEZ06:05 | 06:05,nan,2026-06-10 23:00:00
FR 266,Decollo,06:05,06:05,FUERTEVENTURA06:05 | 06:05,nan,2026-06-10 23:00:00
FR 3400,Decollo,06:15,06:15,SOFIA06:15 | 06:15,nan,2026-06-10 23:00:00
FR 3653,Decollo,06:20,06:20,BARI06:20 | 06:20,nan,2026-06-10 23:00:00
FR 2289,Decollo,06:20,06:20,PALERMO06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 410,Decollo,06:20,06:20,LUXEMBOURG06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 6854,Decollo,06:25,06:25,HELSINKI06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 5148,Decollo,06:30,06:30,ZADAR06:30 | 06:30,nan,2026-06-10 23:00:00
FR 4993,Decollo,06:35,06:35,CEFALONIA06:35 | 06:35Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 497,Decollo,06:35,06:35,VALENCIA06:35 | 06:35Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 2878,Decollo,06:45,06:45,STOCKHOLM06:45 | 06:45Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 2285,Decollo,07:10,07:10,NAPOLI07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 259,Decollo,07:20,07:20,BUCHAREST OTOPENI07:20 | 07:20,nan,2026-06-10 23:00:00
FR 1853,Decollo,07:25,07:25,MARSEILLE07:25 | 07:25,nan,2026-06-10 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-10 23:00:00
FR 9890,Decollo,07:35,07:35,LODZ07:35 | 07:35,nan,2026-06-10 23:00:00
FR 3408,Decollo,07:55,07:55,KATOWICE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-06-10 23:00:00
FR 3962,Decollo,07:55,07:55,MARRAKECH07:55 | 07:55,nan,2026-06-10 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-06-10 23:00:00
FR 1746,Decollo,08:00,08:00,KNOCK08:00 | 08:00Operato da Malta Air,Operato da Malta Air,2026-06-10 23:00:00
FR 2107,Decollo,08:00,08:00,BUDAPEST08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-06-10 23:00:00
FR 5092,Decollo,08:05,08:05,LAMEZIA08:05 | 08:05,nan,2026-06-10 23:00:00
