flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 888,Decollo,06:55,06:55,KRAKOW06:55 | 06:55Operato da Malta Air,Operato da Malta Air,2026-06-07 23:00:00
FR 3432,Decollo,07:00,07:00,PARIS BEAUVAIS07:00 | 07:00,nan,2026-06-07 23:00:00
FR 3142,Decollo,07:10,07:10,BARCELONA EL PRAT07:10 | 07:10,nan,2026-06-07 23:00:00
FR 3653,Decollo,07:15,07:15,BARI07:15 | 07:15,nan,2026-06-07 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-07 23:00:00
FR 4235,Decollo,07:30,07:30,VILNIUS07:30 | 07:30Operato da Malta Air,Operato da Malta Air,2026-06-07 23:00:00
FR 4993,Decollo,07:50,07:50,CEFALONIA07:50 | 07:50,nan,2026-06-07 23:00:00
FR 8121,Decollo,07:55,07:55,TIRANA07:55 | 07:55,nan,2026-06-07 23:00:00
FR 2876,Decollo,07:55,07:55,BRINDISI07:55 | 07:55,nan,2026-06-07 23:00:00
FR 3530,Decollo,07:55,07:55,PRAGUE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-06-07 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-06-07 23:00:00
