flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W4 3772,Decollo,20:55,23:26,CRAIOVA20:55 | 23:26Imbarco in corso,Imbarco in corso,2026-02-23 23:00:00
FR 2892,Decollo,21:00,22:03,CATANIA21:00 | 22:03Decollato,Decollato,2026-02-23 23:00:00
FR 4523,Decollo,21:00,21:00,BRUXELLES CHARLEROI21:00 | 21:00Decollato,Decollato,2026-02-23 23:00:00
FR 4188,Decollo,21:15,21:15,LONDON  STANSTED21:15 | 21:15Decollato,Decollato,2026-02-23 23:00:00
FR 8421,Decollo,21:20,21:20,TIRANA21:20 | 21:20Decollato,Decollato,2026-02-23 23:00:00
FR 3645,Decollo,21:20,22:05,EDINBURGH21:20 | 22:05Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FR 4663,Decollo,21:30,22:30,VALENCIA21:30 | 22:30Decollato,Decollato,2026-02-23 23:00:00
FR 6149,Decollo,21:30,21:30,PALERMO21:30 | 21:30Decollato,Decollato,2026-02-23 23:00:00
W4 3136,Decollo,21:35,21:35,BUCHAREST OTOPENI21:35 | 21:35Decollato,Decollato,2026-02-23 23:00:00
FR 413,Decollo,21:35,21:35,THESSALONIKI21:35 | 21:35Decollato,Decollato,2026-02-23 23:00:00
FR 6501,Decollo,21:50,21:50,OLBIA21:50 | 21:50Decollato,Decollato,2026-02-23 23:00:00
FR 3893,Decollo,21:50,22:40,CAGLIARI21:50 | 22:40Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FR 3164,Decollo,21:55,21:55,BUDAPEST21:55 | 21:55Decollato,Decollato,2026-02-23 23:00:00
W4 3608,Decollo,22:05,22:44,SUCEAVA22:05 | 22:44Decollato,Decollato,2026-02-23 23:00:00
FR 219,Decollo,22:05,22:28,ALICANTE22:05 | 22:28Decollato,Decollato,2026-02-23 23:00:00
FR 1689,Decollo,22:10,22:39,FRANKFURT - HAHN22:10 | 22:39Decollato,Decollato,2026-02-23 23:00:00
FR 6125,Decollo,22:10,22:10,DUBLIN22:10 | 22:10Decollato,Decollato,2026-02-23 23:00:00
FR 2293,Decollo,22:10,22:54,PESCARA22:10 | 22:54Decollato,Decollato,2026-02-23 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-02-23 23:00:00
W4 5020,Decollo,22:25,22:59,TIRANA22:25 | 22:59Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FR 1853,Decollo,22:30,22:30,MARSEILLE22:30 | 22:30Decollato,Decollato,2026-02-23 23:00:00
FR 3341,Decollo,22:35,22:52,VARSAVIA MODLIN22:35 | 22:52Decollato,Decollato,2026-02-23 23:00:00
FR 4191,Decollo,22:40,23:00,LONDON  STANSTED22:40 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FZ 1572,Decollo,23:00,23:00,DUBAI23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
EK 2415,Decollo,23:00,23:00,DUBAI23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FR 3535,Decollo,23:05,23:05,KRAKOW23:05 | 23:05Imbarco ultima chiamata,Imbarco ultima chiamata,2026-02-23 23:00:00
FR 8844,Decollo,23:10,23:10,WROCLAW - BRESLAVIA23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-02-23 23:00:00
FR 1417,Decollo,05:45,05:45,LAMEZIA05:45 | 05:45,nan,2026-02-23 23:00:00
FR 4037,Decollo,05:45,05:45,DUBLIN05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-02-23 23:00:00
FR 2858,Decollo,05:50,05:50,BRINDISI05:50 | 05:50,nan,2026-02-23 23:00:00
FR 4714,Decollo,05:50,05:50,RIGA05:50 | 05:50,nan,2026-02-23 23:00:00
FR 266,Decollo,06:00,06:00,FUERTEVENTURA06:00 | 06:00,nan,2026-02-23 23:00:00
FR 3659,Decollo,06:20,06:20,BRUXELLES CHARLEROI06:20 | 06:20,nan,2026-02-23 23:00:00
FR 3545,Decollo,06:30,06:30,FEZ06:30 | 06:30,nan,2026-02-23 23:00:00
FR 8511,Decollo,06:55,06:55,BENI MELLAL06:55 | 06:55,nan,2026-02-23 23:00:00
FR 3962,Decollo,07:10,07:10,MARRAKECH07:10 | 07:10,nan,2026-02-23 23:00:00
FR 2697,Decollo,07:10,07:10,LONDON  STANSTED07:10 | 07:10,nan,2026-02-23 23:00:00
FR 3460,Decollo,07:15,07:15,EINDHOVEN07:15 | 07:15,nan,2026-02-23 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20,nan,2026-02-23 23:00:00
FR 259,Decollo,07:30,07:30,BUCHAREST OTOPENI07:30 | 07:30,nan,2026-02-23 23:00:00
FR 3200,Decollo,07:40,07:40,CAGLIARI07:40 | 07:40,nan,2026-02-23 23:00:00
FR 1533,Decollo,07:45,07:45,VIENNA07:45 | 07:45Operato da Lauda Europe,Operato da Lauda Europe,2026-02-23 23:00:00
DN 422,Decollo,07:55,07:55,BACAU07:55 | 07:55,nan,2026-02-23 23:00:00
FR 3154,Decollo,07:55,07:55,AMMAN07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-02-23 23:00:00
FR 4132,Decollo,08:00,08:00,BARI08:00 | 08:00,nan,2026-02-23 23:00:00
FR 888,Decollo,08:05,08:05,KRAKOW08:05 | 08:05,nan,2026-02-23 23:00:00
FR 4969,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-02-23 23:00:00
W4 3382,Decollo,08:05,08:05,CLUJ-NAPOCA08:05 | 08:05,nan,2026-02-23 23:00:00
FR 3657,Decollo,08:20,08:20,EDINBURGH08:20 | 08:20,nan,2026-02-23 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-02-23 23:00:00
FR 1903,Decollo,08:30,08:30,VARSAVIA MODLIN08:30 | 08:30,nan,2026-02-23 23:00:00
FR 3392,Decollo,08:30,08:30,HELSINKI08:30 | 08:30Operato da BUZZ,Operato da BUZZ,2026-02-23 23:00:00
W6 4124,Decollo,08:35,08:35,BELGRADE08:35 | 08:35,nan,2026-02-23 23:00:00
FR 2888,Decollo,08:35,08:35,CATANIA08:35 | 08:35,nan,2026-02-23 23:00:00
FR 3217,Decollo,08:40,08:40,MANCHESTER08:40 | 08:40,nan,2026-02-23 23:00:00
FR 2649,Decollo,09:00,09:00,MALAGA09:00 | 09:00,nan,2026-02-23 23:00:00
FR 2285,Decollo,09:10,09:10,NAPOLI09:10 | 09:10Operato da Malta Air,Operato da Malta Air,2026-02-23 23:00:00
FR 1784,Decollo,09:55,09:55,COPENHAGEN09:55 | 09:55,nan,2026-02-23 23:00:00
FR 3396,Decollo,10:10,10:10,CROTONE10:10 | 10:10,nan,2026-02-23 23:00:00
V7 3511,Decollo,10:15,10:15,ASTURIAS10:15 | 10:15,nan,2026-02-23 23:00:00
