flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 4663,Decollo,19:35,21:02,VALENCIA19:35 | 21:02Decollato,Decollato,2026-06-29 23:00:00
FR 2892,Decollo,19:40,21:30,CATANIA19:40 | 21:30Decollato,Decollato,2026-06-29 23:00:00
3F 248,Decollo,19:55,21:14,YEREVAN19:55 | 21:14Decollato,Decollato,2026-06-29 23:00:00
FR 3341,Decollo,19:55,01:25,VARSAVIA MODLIN19:55 | 01:25In ritardo,In ritardo,2026-06-29 23:00:00
FR 3504,Decollo,20:05,21:06,KRAKOW20:05 | 21:06Decollato,Decollato,2026-06-29 23:00:00
FR 3319,Decollo,20:15,22:35,BARCELONA EL PRAT20:15 | 22:35Decollato,Decollato,2026-06-29 23:00:00
FR 2735,Decollo,20:20,21:53,LONDON  STANSTED20:20 | 21:53Decollato,Decollato,2026-06-29 23:00:00
W6 4390,Decollo,20:25,21:35,SOFIA20:25 | 21:35Decollato,Decollato,2026-06-29 23:00:00
FR 4638,Decollo,20:25,21:40,PORTO20:25 | 21:40Decollato,Decollato,2026-06-29 23:00:00
FR 4969,Decollo,20:40,22:11,PALERMO20:40 | 22:11Decollato,Decollato,2026-06-29 23:00:00
W6 1434,Decollo,20:40,22:45,WARSAW20:40 | 22:45Decollato,Decollato,2026-06-29 23:00:00
FR 7361,Decollo,20:45,22:05,VIENNA20:45 | 22:05Decollato,Decollato,2026-06-29 23:00:00
FR 4658,Decollo,20:55,23:24,BARI20:55 | 23:24Imbarco in corso,Imbarco in corso,2026-06-29 23:00:00
FR 6125,Decollo,20:55,21:43,DUBLIN20:55 | 21:43Decollato,Decollato,2026-06-29 23:00:00
FR 4196,Decollo,21:00,21:54,CORFU21:00 | 21:54Decollato,Decollato,2026-06-29 23:00:00
FR 5108,Decollo,21:00,22:16,LOURDES21:00 | 22:16Decollato,Decollato,2026-06-29 23:00:00
FR 4523,Decollo,21:10,21:39,BRUXELLES CHARLEROI21:10 | 21:39Decollato,Decollato,2026-06-29 23:00:00
FR 4698,Decollo,21:10,22:15,TRAPANI21:10 | 22:15Decollato,Decollato,2026-06-29 23:00:00
FR 4786,Decollo,21:20,23:55,SALERNO21:20 | 23:55In ritardo,In ritardo,2026-06-29 23:00:00
FR 3501,Decollo,21:25,23:00,PARIS BEAUVAIS21:25 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-29 23:00:00
FR 5092,Decollo,21:25,23:14,LAMEZIA21:25 | 23:14Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-29 23:00:00
FR 3506,Decollo,21:25,22:50,ALICANTE21:25 | 22:50Imbarco chiuso,Imbarco chiuso,2026-06-29 23:00:00
FR 3893,Decollo,21:35,00:32,CAGLIARI21:35 | 00:32In ritardo,In ritardo,2026-06-29 23:00:00
W4 3830,Decollo,21:45,23:34,SIBIU21:45 | 23:34Imbarco in corso,Imbarco in corso,2026-06-29 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-06-29 23:00:00
