flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 3392,Decollo,06:15,06:15,HELSINKI06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 3587,Decollo,06:40,06:40,OSLO TORP06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
MT 3142,Decollo,06:45,06:45,MARSA ALAM06:45 | 06:45,nan,2026-01-09 23:00:00
FR 5980,Decollo,06:55,06:55,TOULOUSE06:55 | 06:55,nan,2026-01-09 23:00:00
FR 1296,Decollo,07:05,07:05,SEVILLA07:05 | 07:05,nan,2026-01-09 23:00:00
FR 3437,Decollo,07:10,07:10,SOFIA07:10 | 07:10Operato da BUZZ,Operato da BUZZ,2026-01-09 23:00:00
FR 3645,Decollo,07:10,07:10,EDINBURGH07:10 | 07:10,nan,2026-01-09 23:00:00
NO 6952,Decollo,07:15,07:15,MARSA ALAM07:15 | 07:15,nan,2026-01-09 23:00:00
FR 3540,Decollo,07:25,07:25,PRAGUE07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-01-09 23:00:00
DN 422,Decollo,07:40,07:40,BACAU07:40 | 07:40,nan,2026-01-09 23:00:00
FR 859,Decollo,07:50,07:50,BRINDISI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 4667,Decollo,07:55,07:55,BARI07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 5092,Decollo,07:55,07:55,LAMEZIA07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
W4 3382,Decollo,07:55,07:55,CLUJ-NAPOCA07:55 | 07:55,nan,2026-01-09 23:00:00
FR 6451,Decollo,08:05,08:05,PALERMO08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 6175,Decollo,08:05,08:05,CATANIA08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 4111,Decollo,08:05,08:05,NAPOLI08:05 | 08:05,nan,2026-01-09 23:00:00
W4 3672,Decollo,08:05,08:05,IASI08:05 | 08:05,nan,2026-01-09 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-01-09 23:00:00
FR 847,Decollo,08:10,08:10,BARCELONA EL PRAT08:10 | 08:10,nan,2026-01-09 23:00:00
FR 820,Decollo,08:25,08:25,LISBON08:25 | 08:25,nan,2026-01-09 23:00:00
W6 1432,Decollo,08:30,08:30,WARSAW08:30 | 08:30,nan,2026-01-09 23:00:00
FR 3280,Decollo,08:30,08:30,GDANSK - DANZICA08:30 | 08:30,nan,2026-01-09 23:00:00
W6 4124,Decollo,08:35,08:35,BELGRADE08:35 | 08:35,nan,2026-01-09 23:00:00
FR 8349,Decollo,08:35,08:35,TIRANA08:35 | 08:35Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
FR 6125,Decollo,08:40,08:40,DUBLIN08:40 | 08:40Operato da BUZZ,Operato da BUZZ,2026-01-09 23:00:00
FR 9292,Decollo,08:50,08:50,KAUNAS08:50 | 08:50Operato da Malta Air,Operato da Malta Air,2026-01-09 23:00:00
