flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3504,Decollo,20:05,23:15,KRAKOW20:05 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-08 23:00:00
W6 4390,Decollo,20:25,21:05,SOFIA20:25 | 21:05Decollato,Decollato,2026-06-08 23:00:00
FR 4638,Decollo,20:25,22:25,PORTO20:25 | 22:25Decollato,Decollato,2026-06-08 23:00:00
FR 7361,Decollo,20:45,21:57,VIENNA20:45 | 21:57Decollato,Decollato,2026-06-08 23:00:00
FR 4658,Decollo,20:55,21:22,BARI20:55 | 21:22Decollato,Decollato,2026-06-08 23:00:00
FR 4196,Decollo,21:00,22:38,CORFU21:00 | 22:38Decollato,Decollato,2026-06-08 23:00:00
FR 5108,Decollo,21:00,21:00,LOURDES21:00 | 21:00Decollato,Decollato,2026-06-08 23:00:00
FR 4523,Decollo,21:10,21:10,BRUXELLES CHARLEROI21:10 | 21:10Decollato,Decollato,2026-06-08 23:00:00
FR 4698,Decollo,21:10,21:10,TRAPANI21:10 | 21:10Decollato,Decollato,2026-06-08 23:00:00
FR 4786,Decollo,21:20,22:07,SALERNO21:20 | 22:07Decollato,Decollato,2026-06-08 23:00:00
FR 5092,Decollo,21:25,21:25,LAMEZIA21:25 | 21:25Decollato,Decollato,2026-06-08 23:00:00
FR 3506,Decollo,21:25,21:56,ALICANTE21:25 | 21:56Decollato,Decollato,2026-06-08 23:00:00
FR 3501,Decollo,21:25,21:47,PARIS BEAUVAIS21:25 | 21:47Decollato,Decollato,2026-06-08 23:00:00
FR 3893,Decollo,21:35,23:00,CAGLIARI21:35 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-08 23:00:00
D8 3751,Decollo,21:45,22:05,COPENHAGEN21:45 | 22:05Decollato,Decollato,2026-06-08 23:00:00
W4 3830,Decollo,21:45,22:20,SIBIU21:45 | 22:20Decollato,Decollato,2026-06-08 23:00:00
E5 545,Decollo,22:00,22:00,CAIRO22:00 | 22:00Decollato,Decollato,2026-06-08 23:00:00
FR 2254,Decollo,22:00,22:00,ALGHERO22:00 | 22:00Decollato,Decollato,2026-06-08 23:00:00
FR 5494,Decollo,22:05,22:30,MADRID22:05 | 22:30Decollato,Decollato,2026-06-08 23:00:00
FR 2107,Decollo,22:15,00:09,BUDAPEST22:15 | 00:09In ritardo,In ritardo,2026-06-08 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-06-08 23:00:00
FR 3645,Decollo,22:20,22:20,EDINBURGH22:20 | 22:20Decollato,Decollato,2026-06-08 23:00:00
W4 3136,Decollo,22:35,22:35,BUCHAREST BANEASA22:35 | 22:35Imbarco chiuso,Imbarco chiuso,2026-06-08 23:00:00
FR 1853,Decollo,22:40,23:46,MARSEILLE22:40 | 23:46In ritardo,In ritardo,2026-06-08 23:00:00
W4 5020,Decollo,22:45,23:05,TIRANA22:45 | 23:05Imbarco chiuso,Imbarco chiuso,2026-06-08 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-06-08 23:00:00
RK 3219,Decollo,23:45,00:52,MANCHESTER23:45 | 00:52In ritardo,In ritardo,2026-06-08 23:00:00
3O 456,Decollo,02:30,02:30,CASABLANCA02:30 | 02:30,nan,2026-06-08 23:00:00
FR 5148,Decollo,05:45,05:45,ZADAR05:45 | 05:45,nan,2026-06-08 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-08 23:00:00
FR 2293,Decollo,05:50,05:50,PESCARA05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-08 23:00:00
FR 8334,Decollo,05:50,05:50,IBIZA05:50 | 05:50,nan,2026-06-08 23:00:00
FR 3273,Decollo,05:50,05:50,AGADIR05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-08 23:00:00
FR 1417,Decollo,05:55,05:55,LAMEZIA05:55 | 05:55,nan,2026-06-08 23:00:00
FR 2698,Decollo,05:55,05:55,ALGHERO05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-06-08 23:00:00
FR 3142,Decollo,05:55,05:55,BARCELONA EL PRAT05:55 | 05:55,nan,2026-06-08 23:00:00
FR 2878,Decollo,06:00,06:00,STOCKHOLM06:00 | 06:00,nan,2026-06-08 23:00:00
FR 2261,Decollo,06:00,06:00,CATANIA06:00 | 06:00,nan,2026-06-08 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05,nan,2026-06-08 23:00:00
