flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 410,Decollo,06:20,06:20,LUXEMBOURG06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-03 23:00:00
FR 3653,Decollo,06:20,06:20,BARI06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-03 23:00:00
FR 2289,Decollo,06:20,06:20,PALERMO06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-03 23:00:00
FR 6854,Decollo,06:25,06:25,HELSINKI06:25 | 06:25,nan,2026-06-03 23:00:00
FR 5148,Decollo,06:30,06:30,ZADAR06:30 | 06:30,nan,2026-06-03 23:00:00
FR 4993,Decollo,06:35,06:35,CEFALONIA06:35 | 06:35Operato da Malta Air,Operato da Malta Air,2026-06-03 23:00:00
FR 497,Decollo,06:35,06:35,VALENCIA06:35 | 06:35,nan,2026-06-03 23:00:00
FR 2878,Decollo,06:45,06:45,STOCKHOLM06:45 | 06:45,nan,2026-06-03 23:00:00
FR 2285,Decollo,07:10,07:10,NAPOLI07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-06-03 23:00:00
FR 259,Decollo,07:20,07:20,BUCHAREST OTOPENI07:20 | 07:20,nan,2026-06-03 23:00:00
FR 1853,Decollo,07:25,07:25,MARSEILLE07:25 | 07:25,nan,2026-06-03 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-03 23:00:00
FR 9890,Decollo,07:35,07:35,LODZ07:35 | 07:35,nan,2026-06-03 23:00:00
FR 3408,Decollo,07:55,07:55,KATOWICE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-06-03 23:00:00
FR 3962,Decollo,07:55,07:55,MARRAKECH07:55 | 07:55,nan,2026-06-03 23:00:00
FR 2107,Decollo,08:00,08:00,BUDAPEST08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-06-03 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-06-03 23:00:00
FR 1746,Decollo,08:00,08:00,KNOCK08:00 | 08:00,nan,2026-06-03 23:00:00
FR 847,Decollo,08:05,08:05,BARCELONA EL PRAT08:05 | 08:05,nan,2026-06-03 23:00:00
