flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 413,Decollo,22:10,22:10,THESSALONIKI22:10 | 22:10Decollato,Decollato,2026-03-29 23:00:00
NO 7420,Decollo,22:30,22:53,DAKAR22:30 | 22:53Imbarco chiuso,Imbarco chiuso,2026-03-29 23:00:00
FR 8980,Decollo,22:40,22:40,TRAPANI22:40 | 22:40Decollato,Decollato,2026-03-29 23:00:00
FR 9065,Decollo,22:40,22:40,ALICANTE22:40 | 22:40Imbarco chiuso,Imbarco chiuso,2026-03-29 23:00:00
FR 3673,Decollo,22:45,23:07,LONDON  STANSTED22:45 | 23:07Imbarco ultima chiamata,Imbarco ultima chiamata,2026-03-29 23:00:00
FR 3219,Decollo,22:45,00:35,MANCHESTER22:45 | 00:35In ritardo,In ritardo,2026-03-29 23:00:00
FR 5984,Decollo,22:50,23:20,MADRID22:50 | 23:20In ritardo,In ritardo,2026-03-29 23:00:00
FR 5700,Decollo,22:50,00:56,PALMA DE MALLORCA22:50 | 00:56In ritardo,In ritardo,2026-03-29 23:00:00
G9 696,Decollo,23:00,23:00,SHARJAH23:00 | 23:00Cancellato,Cancellato,2026-03-29 23:00:00
FR 6846,Decollo,23:35,00:00,LIVERPOOL23:35 | 00:00In ritardo,In ritardo,2026-03-29 23:00:00
W6 4124,Decollo,23:40,00:06,BELGRADE23:40 | 00:06,nan,2026-03-29 23:00:00
FR 4650,Decollo,05:45,05:45,TRAPANI05:45 | 05:45,nan,2026-03-29 23:00:00
FR 2261,Decollo,05:45,05:45,CATANIA05:45 | 05:45,nan,2026-03-29 23:00:00
FR 859,Decollo,06:00,06:00,BRINDISI06:00 | 06:00,nan,2026-03-29 23:00:00
FR 4311,Decollo,06:00,06:00,ROVANIEMI06:00 | 06:00,nan,2026-03-29 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3402,Decollo,06:10,06:10,MARRAKECH06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 1417,Decollo,06:10,06:10,LAMEZIA06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3659,Decollo,06:15,06:15,BRUXELLES CHARLEROI06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 2697,Decollo,06:25,06:25,LONDON  STANSTED06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3200,Decollo,06:30,06:30,CAGLIARI06:30 | 06:30,nan,2026-03-29 23:00:00
FR 1319,Decollo,06:30,06:30,ATHENS06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3432,Decollo,06:35,06:35,PARIS BEAUVAIS06:35 | 06:35,nan,2026-03-29 23:00:00
FR 6501,Decollo,06:50,06:50,OLBIA06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 5531,Decollo,06:50,06:50,COLOGNE06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3142,Decollo,07:10,07:10,BARCELONA EL PRAT07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3653,Decollo,07:15,07:15,BARI07:15 | 07:15Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3437,Decollo,07:25,07:25,SOFIA07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 4235,Decollo,07:30,07:30,VILNIUS07:30 | 07:30,nan,2026-03-29 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-03-29 23:00:00
W4 3070,Decollo,07:50,07:50,BUCHAREST OTOPENI07:50 | 07:50,nan,2026-03-29 23:00:00
FR 8121,Decollo,07:55,07:55,TIRANA07:55 | 07:55,nan,2026-03-29 23:00:00
FR 2876,Decollo,07:55,07:55,BRINDISI07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-03-29 23:00:00
FR 3530,Decollo,07:55,07:55,PRAGUE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-03-29 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-03-29 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-03-29 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-03-29 23:00:00
FR 3164,Decollo,08:10,08:10,BUDAPEST08:10 | 08:10Operato da BUZZ,Operato da BUZZ,2026-03-29 23:00:00
FR 3657,Decollo,08:15,08:15,EDINBURGH08:15 | 08:15,nan,2026-03-29 23:00:00
