flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 8121,Decollo,06:35,06:35,TIRANA06:35 | 06:35,nan,2026-04-10 23:00:00
FR 3400,Decollo,06:45,06:45,SOFIA06:45 | 06:45Operato da Malta Air,Operato da Malta Air,2026-04-10 23:00:00
FR 1417,Decollo,06:45,06:45,LAMEZIA06:45 | 06:45,nan,2026-04-10 23:00:00
FR 2261,Decollo,06:45,06:45,CATANIA06:45 | 06:45,nan,2026-04-10 23:00:00
FR 1746,Decollo,07:20,07:20,KNOCK07:20 | 07:20,nan,2026-04-10 23:00:00
FR 5669,Decollo,07:25,07:25,LEMNOS07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-04-10 23:00:00
NO 6952,Decollo,07:30,07:30,MARSA ALAM07:30 | 07:30,nan,2026-04-10 23:00:00
W6 4390,Decollo,07:30,07:30,SOFIA07:30 | 07:30,nan,2026-04-10 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-04-10 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-04-10 23:00:00
W4 3382,Decollo,07:40,07:40,CLUJ-NAPOCA07:40 | 07:40,nan,2026-04-10 23:00:00
