callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
W4 3136,D,BUCHAREST BANEASA,22:40,22:40,OPERATO DA WIZZAIR HUNGARY,2026-09-18 18:00:53
FR 3657,D,EDINBURGH,22:45,22:45,Operativo,2026-09-18 18:00:53
FR 2990,D,COPENHAGEN,22:55,22:55,Operativo,2026-09-18 18:00:53
W4 5020,D,TIRANA,23:00,23:00,Operativo,2026-09-18 18:00:53
FR 3535,D,KRAKOW,23:00,23:00,OPERATO DA BUZZ,2026-09-18 18:00:53
FR 8355,D,TIRANA,23:10,23:35,IN RITARDO,2026-09-18 18:00:53
NP 222,D,CAIRO,23:20,23:20,Operativo,2026-09-18 18:00:53
3O 456,D,CASABLANCA,23:30,23:30,Operativo,2026-09-18 18:00:53
FR 3408,D,KATOWICE,23:35,23:35,OPERATO DA BUZZ,2026-09-18 18:00:53
W6 4124,D,BELGRADE,23:40,23:40,Operativo,2026-09-18 18:00:53
FR 2669,D,BERLIN,05:45,05:45,Operativo,2026-09-18 18:00:53
FR 2254,D,ALGHERO,05:45,05:45,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-18 18:00:53
