flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 9214,Decollo,23:15,23:15,MANCHESTER23:15 | 23:15Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-02 23:00:00
FZ 1572,Decollo,23:25,23:25,DUBAI23:25 | 23:25Imbarco chiuso,Imbarco chiuso,2026-04-02 23:00:00
EK 2415,Decollo,23:25,23:25,DUBAI23:25 | 23:25Imbarco chiuso,Imbarco chiuso,2026-04-02 23:00:00
FR 3413,Decollo,23:25,23:25,KATOWICE23:25 | 23:25Imbarco in corso,Imbarco in corso,2026-04-02 23:00:00
W6 4124,Decollo,23:35,00:54,BELGRADE23:35 | 00:54,nan,2026-04-02 23:00:00
FR 4191,Decollo,23:50,23:50,LONDON  STANSTED23:50 | 23:50Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 2285,Decollo,05:45,05:45,NAPOLI05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 2697,Decollo,05:45,05:45,LONDON  STANSTED05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 3593,Decollo,05:45,05:45,POZNAN05:45 | 05:45,nan,2026-04-02 23:00:00
FR 5108,Decollo,05:50,05:50,LOURDES05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 5139,Decollo,05:50,05:50,FARO05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 2107,Decollo,06:00,06:00,BUDAPEST06:00 | 06:00,nan,2026-04-02 23:00:00
FR 2872,Decollo,06:10,06:10,VILNIUS06:10 | 06:10,nan,2026-04-02 23:00:00
FR 3528,Decollo,06:15,06:15,PRAGUE06:15 | 06:15,nan,2026-04-02 23:00:00
FR 1533,Decollo,06:25,06:25,VIENNA06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 3432,Decollo,06:30,06:30,PARIS BEAUVAIS06:30 | 06:30,nan,2026-04-02 23:00:00
FR 4311,Decollo,06:30,06:30,ROVANIEMI06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 259,Decollo,06:35,06:35,BUCHAREST OTOPENI06:35 | 06:35,nan,2026-04-02 23:00:00
FR 3460,Decollo,06:40,06:40,EINDHOVEN06:40 | 06:40,nan,2026-04-02 23:00:00
FR 2261,Decollo,06:40,06:40,CATANIA06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 4650,Decollo,06:50,06:50,TRAPANI06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 7324,Decollo,06:55,06:55,MALTA06:55 | 06:55,nan,2026-04-02 23:00:00
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 076,Decollo,07:15,07:15,SEVILLA07:15 | 07:15,nan,2026-04-02 23:00:00
FR 2293,Decollo,07:20,07:20,PESCARA07:20 | 07:20Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20,nan,2026-04-02 23:00:00
FR 3400,Decollo,07:30,07:30,SOFIA07:30 | 07:30Operato da BUZZ,Operato da BUZZ,2026-04-02 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-04-02 23:00:00
FR 8121,Decollo,07:35,07:35,TIRANA07:35 | 07:35,nan,2026-04-02 23:00:00
W4 3070,Decollo,07:50,07:50,BUCHAREST OTOPENI07:50 | 07:50,nan,2026-04-02 23:00:00
FR 4706,Decollo,07:55,07:55,CAGLIARI07:55 | 07:55,nan,2026-04-02 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-04-02 23:00:00
FR 1417,Decollo,08:00,08:00,LAMEZIA08:00 | 08:00Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 3413,Decollo,08:00,08:00,KATOWICE08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-04-02 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-04-02 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10Operato da Malta Air,Operato da Malta Air,2026-04-02 23:00:00
FR 4523,Decollo,08:20,08:20,BRUXELLES CHARLEROI08:20 | 08:20,nan,2026-04-02 23:00:00
FR 847,Decollo,08:20,08:20,BARCELONA EL PRAT08:20 | 08:20,nan,2026-04-02 23:00:00
