flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 4638,Decollo,19:50,21:22,PORTO19:50 | 21:22Decollato,Decollato,2026-05-31 23:00:00
FR 6451,Decollo,20:10,22:00,PALERMO20:10 | 22:00Decollato,Decollato,2026-05-31 23:00:00
W4 3608,Decollo,20:30,21:03,SUCEAVA20:30 | 21:03Decollato,Decollato,2026-05-31 23:00:00
FR 8421,Decollo,20:30,21:15,TIRANA20:30 | 21:15Decollato,Decollato,2026-05-31 23:00:00
W6 1434,Decollo,20:40,21:03,WARSAW20:40 | 21:03Decollato,Decollato,2026-05-31 23:00:00
FR 3504,Decollo,20:40,21:11,KRAKOW20:40 | 21:11Decollato,Decollato,2026-05-31 23:00:00
FR 3501,Decollo,20:50,21:31,PARIS BEAUVAIS20:50 | 21:31Decollato,Decollato,2026-05-31 23:00:00
FR 5092,Decollo,21:00,21:35,LAMEZIA21:00 | 21:35Decollato,Decollato,2026-05-31 23:00:00
FR 6651,Decollo,21:05,21:05,CATANIA21:05 | 21:05Decollato,Decollato,2026-05-31 23:00:00
W4 3552,Decollo,21:10,22:59,TIMISOARA21:10 | 22:59Imbarco chiuso,Imbarco chiuso,2026-05-31 23:00:00
W6 4774,Decollo,21:10,22:00,SKOPJE21:10 | 22:00Decollato,Decollato,2026-05-31 23:00:00
DY 1849,Decollo,21:20,21:37,BERGEN21:20 | 21:37Decollato,Decollato,2026-05-31 23:00:00
FR 3893,Decollo,21:20,21:20,CAGLIARI21:20 | 21:20Decollato,Decollato,2026-05-31 23:00:00
NP 222,Decollo,21:30,00:00,CAIRO21:30 | 00:00In ritardo,In ritardo,2026-05-31 23:00:00
FR 2087,Decollo,21:30,22:07,LISBON21:30 | 22:07Decollato,Decollato,2026-05-31 23:00:00
FR 4786,Decollo,21:40,21:40,SALERNO21:40 | 21:40Decollato,Decollato,2026-05-31 23:00:00
FR 2990,Decollo,21:40,00:20,COPENHAGEN21:40 | 00:20In ritardo,In ritardo,2026-05-31 23:00:00
FR 4681,Decollo,21:45,22:34,STOCKHOLM21:45 | 22:34Decollato,Decollato,2026-05-31 23:00:00
W4 3136,Decollo,21:45,21:45,BUCHAREST BANEASA21:45 | 21:45Decollato,Decollato,2026-05-31 23:00:00
FR 3164,Decollo,21:55,22:54,BUDAPEST21:55 | 22:54Decollato,Decollato,2026-05-31 23:00:00
W4 3932,Decollo,22:00,22:36,CHISINAU22:00 | 22:36Decollato,Decollato,2026-05-31 23:00:00
FR 3341,Decollo,22:10,23:45,VARSAVIA MODLIN22:10 | 23:45In ritardo,In ritardo,2026-05-31 23:00:00
FR 6858,Decollo,22:10,22:10,OLBIA22:10 | 22:10Decollato,Decollato,2026-05-31 23:00:00
FR 413,Decollo,22:10,22:49,THESSALONIKI22:10 | 22:49Imbarco chiuso,Imbarco chiuso,2026-05-31 23:00:00
W4 5020,Decollo,22:35,22:35,TIRANA22:35 | 22:35Imbarco chiuso,Imbarco chiuso,2026-05-31 23:00:00
FR 9065,Decollo,22:40,23:43,ALICANTE22:40 | 23:43In ritardo,In ritardo,2026-05-31 23:00:00
FR 8980,Decollo,22:40,22:40,TRAPANI22:40 | 22:40Decollato,Decollato,2026-05-31 23:00:00
FR 3219,Decollo,22:45,23:55,MANCHESTER22:45 | 23:55In ritardo,In ritardo,2026-05-31 23:00:00
FR 3673,Decollo,22:45,00:10,LONDON  STANSTED22:45 | 00:10In ritardo,In ritardo,2026-05-31 23:00:00
FR 5700,Decollo,22:50,00:13,PALMA DE MALLORCA22:50 | 00:13In ritardo,In ritardo,2026-05-31 23:00:00
FR 5984,Decollo,22:50,22:50,MADRID22:50 | 22:50Imbarco chiuso,Imbarco chiuso,2026-05-31 23:00:00
FR 6846,Decollo,23:35,23:35,LIVERPOOL23:35 | 23:35,nan,2026-05-31 23:00:00
W6 4124,Decollo,23:40,23:40,BELGRADE23:40 | 23:40,nan,2026-05-31 23:00:00
V7 1316,Decollo,23:55,23:55,OLBIA23:55 | 23:55,nan,2026-05-31 23:00:00
FR 2261,Decollo,05:45,05:45,CATANIA05:45 | 05:45,nan,2026-05-31 23:00:00
FR 4650,Decollo,05:45,05:45,TRAPANI05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 7976,Decollo,05:50,05:50,KOS05:50 | 05:50,nan,2026-05-31 23:00:00
FR 4311,Decollo,06:00,06:00,ROVANIEMI06:00 | 06:00,nan,2026-05-31 23:00:00
FR 859,Decollo,06:00,06:00,BRINDISI06:00 | 06:00,nan,2026-05-31 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-05-31 23:00:00
FR 1417,Decollo,06:10,06:10,LAMEZIA06:10 | 06:10,nan,2026-05-31 23:00:00
FR 3402,Decollo,06:10,06:10,MARRAKECH06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 3659,Decollo,06:15,06:15,BRUXELLES CHARLEROI06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 2697,Decollo,06:25,06:25,LONDON  STANSTED06:25 | 06:25,nan,2026-05-31 23:00:00
FR 3200,Decollo,06:30,06:30,CAGLIARI06:30 | 06:30,nan,2026-05-31 23:00:00
FR 1319,Decollo,06:30,06:30,ATHENS06:30 | 06:30,nan,2026-05-31 23:00:00
FR 6501,Decollo,06:50,06:50,OLBIA06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 5531,Decollo,06:50,06:50,COLOGNE06:50 | 06:50,nan,2026-05-31 23:00:00
FR 888,Decollo,06:55,06:55,KRAKOW06:55 | 06:55Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 3432,Decollo,07:00,07:00,PARIS BEAUVAIS07:00 | 07:00Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 3142,Decollo,07:10,07:10,BARCELONA EL PRAT07:10 | 07:10,nan,2026-05-31 23:00:00
FR 3653,Decollo,07:15,07:15,BARI07:15 | 07:15,nan,2026-05-31 23:00:00
FR 4235,Decollo,07:30,07:30,VILNIUS07:30 | 07:30Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-05-31 23:00:00
FR 4993,Decollo,07:50,07:50,CEFALONIA07:50 | 07:50,nan,2026-05-31 23:00:00
FR 8121,Decollo,07:55,07:55,TIRANA07:55 | 07:55,nan,2026-05-31 23:00:00
FR 3530,Decollo,07:55,07:55,PRAGUE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-05-31 23:00:00
FR 2876,Decollo,07:55,07:55,BRINDISI07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-05-31 23:00:00
FR 3210,Decollo,08:00,08:00,SANTORINI / THIRA08:00 | 08:00,nan,2026-05-31 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-05-31 23:00:00
W4 3830,Decollo,21:45,22:20,SIBIU21:45 | 22:20In ritardo,In ritardo,2026-05-31 23:00:00
