flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 4663,Decollo,19:35,22:29,VALENCIA19:35 | 22:29Decollato,Decollato,2026-07-06 23:00:00
FR 8355,Decollo,19:40,21:25,TIRANA19:40 | 21:25Decollato,Decollato,2026-07-06 23:00:00
3F 248,Decollo,19:55,22:55,YEREVAN19:55 | 22:55Imbarco chiuso,Imbarco chiuso,2026-07-06 23:00:00
FR 3341,Decollo,19:55,21:46,VARSAVIA MODLIN19:55 | 21:46Decollato,Decollato,2026-07-06 23:00:00
FR 3319,Decollo,20:15,21:34,BARCELONA EL PRAT20:15 | 21:34Decollato,Decollato,2026-07-06 23:00:00
FR 2735,Decollo,20:20,21:04,LONDON  STANSTED20:20 | 21:04Decollato,Decollato,2026-07-06 23:00:00
W6 4390,Decollo,20:25,21:03,SOFIA20:25 | 21:03Decollato,Decollato,2026-07-06 23:00:00
FR 2864,Decollo,20:35,21:23,BRINDISI20:35 | 21:23Decollato,Decollato,2026-07-06 23:00:00
FR 4969,Decollo,20:40,22:05,PALERMO20:40 | 22:05Decollato,Decollato,2026-07-06 23:00:00
FR 7361,Decollo,20:45,21:10,VIENNA20:45 | 21:10Decollato,Decollato,2026-07-06 23:00:00
FR 4658,Decollo,20:55,21:55,BARI20:55 | 21:55Decollato,Decollato,2026-07-06 23:00:00
FR 6125,Decollo,20:55,21:40,DUBLIN20:55 | 21:40Decollato,Decollato,2026-07-06 23:00:00
FR 4196,Decollo,21:00,22:20,CORFU21:00 | 22:20Decollato,Decollato,2026-07-06 23:00:00
FR 5108,Decollo,21:00,21:17,LOURDES21:00 | 21:17Decollato,Decollato,2026-07-06 23:00:00
FR 4698,Decollo,21:10,21:45,TRAPANI21:10 | 21:45Decollato,Decollato,2026-07-06 23:00:00
FR 4523,Decollo,21:10,21:35,BRUXELLES CHARLEROI21:10 | 21:35Decollato,Decollato,2026-07-06 23:00:00
FR 4786,Decollo,21:20,22:07,SALERNO21:20 | 22:07Decollato,Decollato,2026-07-06 23:00:00
FR 3501,Decollo,21:25,22:07,PARIS BEAUVAIS21:25 | 22:07Decollato,Decollato,2026-07-06 23:00:00
FR 5092,Decollo,21:25,23:10,LAMEZIA21:25 | 23:10Imbarco in corso,Imbarco in corso,2026-07-06 23:00:00
FR 3506,Decollo,21:25,21:55,ALICANTE21:25 | 21:55Decollato,Decollato,2026-07-06 23:00:00
FR 3893,Decollo,21:35,22:14,CAGLIARI21:35 | 22:14Decollato,Decollato,2026-07-06 23:00:00
FR 2254,Decollo,22:00,22:49,ALGHERO22:00 | 22:49Decollato,Decollato,2026-07-06 23:00:00
E5 545,Decollo,22:00,22:55,CAIRO22:00 | 22:55Decollato,Decollato,2026-07-06 23:00:00
FR 5494,Decollo,22:05,22:05,MADRID22:05 | 22:05Decollato,Decollato,2026-07-06 23:00:00
FR 2107,Decollo,22:15,23:00,BUDAPEST22:15 | 23:00Imbarco chiuso,Imbarco chiuso,2026-07-06 23:00:00
W4 3552,Decollo,22:20,22:20,TIMISOARA22:20 | 22:20Decollato,Decollato,2026-07-06 23:00:00
FR 3645,Decollo,22:20,23:17,EDINBURGH22:20 | 23:17Imbarco in corso,Imbarco in corso,2026-07-06 23:00:00
W4 3136,Decollo,22:35,23:07,BUCHAREST BANEASA22:35 | 23:07Imbarco chiuso,Imbarco chiuso,2026-07-06 23:00:00
FR 1853,Decollo,22:40,23:56,MARSEILLE22:40 | 23:56In ritardo,In ritardo,2026-07-06 23:00:00
W4 5020,Decollo,22:45,23:08,TIRANA22:45 | 23:08Imbarco in corso,Imbarco in corso,2026-07-06 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35,nan,2026-07-06 23:00:00
RK 3219,Decollo,23:45,00:20,MANCHESTER23:45 | 00:20In ritardo,In ritardo,2026-07-06 23:00:00
BZ 155,Decollo,23:55,23:55,TEL AVIV23:55 | 23:55,nan,2026-07-06 23:00:00
3O 456,Decollo,02:30,02:30,CASABLANCA02:30 | 02:30,nan,2026-07-06 23:00:00
FR 5148,Decollo,05:45,05:45,ZADAR05:45 | 05:45,nan,2026-07-06 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45,nan,2026-07-06 23:00:00
FR 8334,Decollo,05:50,05:50,IBIZA05:50 | 05:50,nan,2026-07-06 23:00:00
FR 2293,Decollo,05:50,05:50,PESCARA05:50 | 05:50,nan,2026-07-06 23:00:00
FR 3273,Decollo,05:50,05:50,AGADIR05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-07-06 23:00:00
FR 3142,Decollo,05:55,05:55,BARCELONA EL PRAT05:55 | 05:55,nan,2026-07-06 23:00:00
FR 2698,Decollo,05:55,05:55,ALGHERO05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-07-06 23:00:00
FR 1417,Decollo,05:55,05:55,LAMEZIA05:55 | 05:55,nan,2026-07-06 23:00:00
FR 2261,Decollo,06:00,06:00,CATANIA06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-07-06 23:00:00
FR 2878,Decollo,06:00,06:00,STOCKHOLM06:00 | 06:00,nan,2026-07-06 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05,nan,2026-07-06 23:00:00
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05,nan,2026-07-06 23:00:00
FR 6086,Decollo,06:05,06:05,KALAMATA06:05 | 06:05,nan,2026-07-06 23:00:00
FR 461,Decollo,06:15,06:15,NEWCASTLE06:15 | 06:15,nan,2026-07-06 23:00:00
FR 2285,Decollo,06:30,06:30,NAPOLI06:30 | 06:30,nan,2026-07-06 23:00:00
FR 2107,Decollo,06:40,06:40,BUDAPEST06:40 | 06:40,nan,2026-07-06 23:00:00
FR 8121,Decollo,06:40,06:40,TIRANA06:40 | 06:40,nan,2026-07-06 23:00:00
FR 2087,Decollo,06:50,06:50,LISBON06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-07-06 23:00:00
FR 1176,Decollo,07:00,07:00,MENORCA07:00 | 07:00,nan,2026-07-06 23:00:00
FR 6091,Decollo,07:00,07:00,GRAN CANARIA07:00 | 07:00,nan,2026-07-06 23:00:00
FR 497,Decollo,07:05,07:05,VALENCIA07:05 | 07:05,nan,2026-07-06 23:00:00
FR 3432,Decollo,07:15,07:15,PARIS BEAUVAIS07:15 | 07:15,nan,2026-07-06 23:00:00
FR 2669,Decollo,07:25,07:25,BERLIN07:25 | 07:25,nan,2026-07-06 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-07-06 23:00:00
FR 1533,Decollo,07:40,07:40,VIENNA07:40 | 07:40Operato da Lauda Europe,Operato da Lauda Europe,2026-07-06 23:00:00
FR 4667,Decollo,07:40,07:40,BARI07:40 | 07:40Operato da Malta Air,Operato da Malta Air,2026-07-06 23:00:00
