callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
FR 6125,D,DUBLIN,16:05,16:05,Operativo,2026-09-25 12:00:49
FR 2858,D,BRINDISI,16:10,16:10,Operativo,2026-09-25 12:00:49
FR 5113,D,CROTONE,16:20,16:20,Operativo,2026-09-25 12:00:49
FR 845,D,CLUJ-NAPOCA,16:25,16:25,Operativo,2026-09-25 12:00:49
FR 266,D,FUERTEVENTURA,16:25,16:25,Operativo,2026-09-25 12:00:49
FR 5655,D,PALMA DE MALLORCA,16:30,16:30,OPERATO DA MALTA AIR,2026-09-25 12:00:49
XZ 2824,D,CATANIA,16:30,16:30,Operativo,2026-09-25 12:00:49
FR 8349,D,TIRANA,16:30,16:30,OPERATO DA BUZZ,2026-09-25 12:00:49
FR 4774,D,THESSALONIKI,16:35,16:35,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3537,D,EINDHOVEN,17:00,17:00,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 4475,D,BRUXELLES CHARLEROI,17:00,17:00,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 4667,D,BARI,17:05,17:05,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3655,D,STOCKHOLM,17:10,17:10,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3559,D,BRISTOL,17:10,17:10,OPERATO DA MALTA AIR,2026-09-25 12:00:49
AZ 7058,D,ISTANBUL S. GOKCEN,17:15,17:15,Operativo,2026-09-25 12:00:49
PC 1214,D,ISTANBUL S. GOKCEN,17:15,17:15,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-25 12:00:49
FR 5102,A,BIRMINGHAM,11:00,11:31,DECOLLATO,2026-09-25 12:00:49
FR 9890,A,LODZ,11:15,11:40,DECOLLATO,2026-09-25 12:00:49
FR 8334,A,IBIZA,11:20,11:42,DECOLLATO,2026-09-25 12:00:49
PC 1212,A,ISTANBUL S. GOKCEN,11:45,11:45,DECOLLATO,2026-09-25 12:00:49
AZ 7048,A,ISTANBUL S. GOKCEN,11:45,11:45,DECOLLATO,2026-09-25 12:00:49
FR 2254,A,ALGHERO,11:55,11:55,IMBARCO CHIUSO,2026-09-25 12:00:49
FR 4786,A,SALERNO,12:00,12:00,DECOLLATO,2026-09-25 12:00:49
FR 2649,A,MALAGA,12:00,13:03,IN RITARDO,2026-09-25 12:00:49
FR 4042,A,PORTO,12:20,12:20,IMBARCO ULTIMA CHIAMATA,2026-09-25 12:00:49
E5 543,A,CAIRO,12:20,12:20,IMBARCO ULTIMA CHIAMATA,2026-09-25 12:00:49
FR 9429,A,DUBLIN,12:25,12:25,Operativo,2026-09-25 12:00:49
FR 4196,A,CORFU,12:40,12:40,OPERATO DA MALTA AIR,2026-09-25 12:00:49
VF 062,A,ISTANBUL S. GOKCEN,12:45,12:45,Operativo,2026-09-25 12:00:49
FR 4400,A,HERAKLION,12:55,12:55,Operativo,2026-09-25 12:00:49
FR 4201,A,RHODES,12:55,12:55,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 5531,A,COLOGNE,13:15,13:15,Operativo,2026-09-25 12:00:49
G9 794,A,SHARJAH,13:20,13:40,IN RITARDO,2026-09-25 12:00:49
FR 2289,A,PALERMO,13:20,13:20,Operativo,2026-09-25 12:00:49
FR 3142,A,BARCELONA EL PRAT,13:25,13:25,Operativo,2026-09-25 12:00:49
FR 3440,A,LAMEZIA,13:30,13:30,OPERATO DA MALTA AIR,2026-09-25 12:00:49
EK 2141,A,DUBAI,13:40,14:10,IN RITARDO,2026-09-25 12:00:49
FZ 1574,A,DUBAI,13:40,14:10,IN RITARDO,2026-09-25 12:00:49
FR 5999,A,ZAGREB,14:00,14:00,OPERATO DA LAUDA EUROPE,2026-09-25 12:00:49
V7 1316,A,OLBIA,14:10,14:10,Operativo,2026-09-25 12:00:49
FR 2876,A,BRINDISI,14:10,14:10,Operativo,2026-09-25 12:00:49
FR 4111,A,NAPOLI,14:15,14:15,Operativo,2026-09-25 12:00:49
FR 7976,A,KOS,14:15,14:15,Operativo,2026-09-25 12:00:49
FR 1903,A,VARSAVIA MODLIN,14:15,14:15,OPERATO DA BUZZ,2026-09-25 12:00:49
FR 8800,A,IBIZA,14:15,14:15,Operativo,2026-09-25 12:00:49
FR 3200,A,CAGLIARI,14:40,14:40,Operativo,2026-09-25 12:00:49
W4 3772,A,CRAIOVA,14:55,14:55,OPERATO DA WIZZAIR HUNGARY,2026-09-25 12:00:49
FR 4698,A,TRAPANI,14:55,14:55,Operativo,2026-09-25 12:00:49
FR 3659,A,BRUXELLES CHARLEROI,14:55,14:55,OPERATO DA MALTA AIR,2026-09-25 12:00:49
A9 732,A,TBILISI,14:55,14:55,Operativo,2026-09-25 12:00:49
FR 2888,A,CATANIA,15:05,15:05,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3398,A,MALAGA,15:10,15:10,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 5120,A,MADRID,15:20,15:20,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 6501,A,OLBIA,15:35,15:35,Operativo,2026-09-25 12:00:49
FR 6086,A,KALAMATA,15:40,15:40,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3673,A,LONDON STANSTED,15:40,15:40,Operativo,2026-09-25 12:00:49
W4 5018,A,TIRANA,15:45,15:45,OPERATO DA WIZZAIR HUNGARY,2026-09-25 12:00:49
FR 219,A,ALICANTE,15:55,15:55,Operativo,2026-09-25 12:00:49
FR 3988,A,PREVEZA,15:55,15:55,Operativo,2026-09-25 12:00:49
FR 5148,A,ZADAR,15:55,15:55,Operativo,2026-09-25 12:00:49
FR 6125,A,DUBLIN,16:05,16:05,Operativo,2026-09-25 12:00:49
FR 2858,A,BRINDISI,16:10,16:10,Operativo,2026-09-25 12:00:49
FR 5113,A,CROTONE,16:20,16:20,Operativo,2026-09-25 12:00:49
FR 845,A,CLUJ-NAPOCA,16:25,16:25,Operativo,2026-09-25 12:00:49
FR 266,A,FUERTEVENTURA,16:25,16:25,Operativo,2026-09-25 12:00:49
FR 5655,A,PALMA DE MALLORCA,16:30,16:30,OPERATO DA MALTA AIR,2026-09-25 12:00:49
XZ 2824,A,CATANIA,16:30,16:30,Operativo,2026-09-25 12:00:49
FR 8349,A,TIRANA,16:30,16:30,OPERATO DA BUZZ,2026-09-25 12:00:49
FR 4774,A,THESSALONIKI,16:35,16:35,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3537,A,EINDHOVEN,17:00,17:00,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 4475,A,BRUXELLES CHARLEROI,17:00,17:00,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 4667,A,BARI,17:05,17:05,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3655,A,STOCKHOLM,17:10,17:10,OPERATO DA MALTA AIR,2026-09-25 12:00:49
FR 3559,A,BRISTOL,17:10,17:10,OPERATO DA MALTA AIR,2026-09-25 12:00:49
AZ 7058,A,ISTANBUL S. GOKCEN,17:15,17:15,Operativo,2026-09-25 12:00:49
PC 1214,A,ISTANBUL S. GOKCEN,17:15,17:15,"× Utilizziamo cookie tecnici e, previo consenso, di profilazione, anche di terze parti, per raccogliere informazioni statistiche sulla navigazione del sito e per mostrarti messaggi pubblicitari personalizzati e in linea con le tue preferenze, al fine di inviare messaggi pubblicitari ovvero di modulare la fornitura del servizio in modo personalizzato. Per maggiori informazioni sull’uso dei cookie, visualizza l’Informativa cookie oppure GESTISCI le tue preferenze scegliendo quali cookie installare. Cliccando su “Accetta” acconsenti all’installazione di tutti i cookie. Cliccando sulla “X” verranno salvate le impostazioni di default e dunque la continuazione della navigazione avverrà in assenza di cookie o altri strumenti di tracciamento non tecnici o non strettamente necessari. NECESSARI ESPERIENZA MISURAZIONE MARKETING Gestisci Rifiuta tutto Accetta tutto Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/",2026-09-25 12:00:49
