timestamp,sessione_notturna,callsign,icao24,pista,fase_volo,direzione,quota_ft,rotta_deg,distanza_km,paese
2026-09-11 00:07:53,2026-09-10,RYR52TC,4ca4ec,N/D,Sorvolo,N/D,784,285.2,12.35,Ireland
2026-09-11 00:07:53,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:08:28,2026-09-10,RYR52TC,4ca4ec,RWY 28,Avvicinamento,Est -> Ovest,632,284.76,9.55,Ireland
2026-09-11 00:08:28,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:09:54,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,285.03,1.94,Ireland
2026-09-11 00:09:54,2026-09-10,EJU3696,44061c,N/D,Sorvolo,N/D,6408,249.72,13.08,Austria
2026-09-11 00:09:54,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:10:29,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,284.93,1.91,Ireland
2026-09-11 00:10:29,2026-09-10,EJU3696,44061c,N/D,Sorvolo,N/D,6042,249.62,10.06,Austria
2026-09-11 00:10:29,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:10:29,2026-09-10,RYR4YT,4d22bd,N/D,Transito,N/D,6621,270.31,20.47,Malta
2026-09-11 00:11:55,2026-09-10,TAY7VC,440356,N/D,Sorvolo,N/D,10363,281.49,19.28,Austria
2026-09-11 00:11:55,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,284.93,1.91,Ireland
2026-09-11 00:11:55,2026-09-10,EJU3696,44061c,N/D,Sorvolo,N/D,4678,249.95,17.88,Austria
2026-09-11 00:11:55,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:11:55,2026-09-10,RYR4YT,4d22bd,N/D,Sorvolo,N/D,5242,270.15,2.65,Malta
2026-09-11 00:11:55,2026-09-10,DLH9TL,300554,N/D,Transito,N/D,8839,210.91,28.75,Italy
2026-09-11 00:12:30,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,284.93,1.91,Ireland
2026-09-11 00:12:30,2026-09-10,EJU3696,44061c,N/D,Transito,N/D,4305,249.73,23.41,Austria
2026-09-11 00:12:30,2026-09-10,RYR8AD,4ca92b,RWY 28,Atterraggio,Est -> Ovest,228,284.91,1.94,Ireland
2026-09-11 00:12:30,2026-09-10,RYR8931,4ca6a9,N/D,Transito,N/D,10972,334.8,23.85,Ireland
2026-09-11 00:12:30,2026-09-10,RYR4YT,4d22bd,RWY 28,Avvicinamento,Est -> Ovest,4930,255.15,5.48,Malta
2026-09-11 00:13:57,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,284.93,1.91,Ireland
2026-09-11 00:13:57,2026-09-10,NIA224,0102b4,N/D,Avvicinamento,Rotta 128.6°,922,128.55,5.72,Egypt
2026-09-11 00:13:57,2026-09-10,RYR4YT,4d22bd,N/D,Transito,N/D,4114,254.21,21.75,Malta
2026-09-11 00:14:31,2026-09-10,RYR52TC,4ca4ec,RWY 28,Atterraggio,Est -> Ovest,228,284.93,1.91,Ireland
2026-09-11 00:14:31,2026-09-10,NIA224,0102b4,N/D,Avvicinamento,Rotta 190.1°,1135,190.05,6.97,Egypt
2026-09-11 00:15:58,2026-09-10,ETD2NP,896534,N/D,Transito,N/D,11277,138.44,28.49,United Arab Emirates
2026-09-11 00:15:58,2026-09-10,RYR39BB,4ca27b,N/D,Transito,N/D,1554,358.25,23.31,Ireland
2026-09-11 00:15:58,2026-09-10,NIA224,0102b4,N/D,Sorvolo,N/D,1836,161.09,14.13,Egypt
2026-09-11 00:16:32,2026-09-10,RYR39BB,4ca27b,N/D,Transito,N/D,1287,354.88,21.12,Ireland
2026-09-11 00:16:32,2026-09-10,NIA224,0102b4,N/D,Sorvolo,N/D,2430,106.58,19.09,Egypt
2026-09-11 00:17:59,2026-09-10,MAC453W,896497,N/D,Transito,N/D,1805,3.54,24.99,United Arab Emirates
2026-09-11 00:17:59,2026-09-10,RYR39BB,4ca27b,N/D,Sorvolo,N/D,777,284.88,12.29,Ireland
2026-09-11 00:18:33,2026-09-10,MAC453W,896497,N/D,Transito,N/D,1577,358.73,23.03,United Arab Emirates
2026-09-11 00:18:33,2026-09-10,RYR39BB,4ca27b,RWY 28,Avvicinamento,Est -> Ovest,617,285.28,9.28,Ireland
2026-09-11 00:20:00,2026-09-10,AIC142,800735,N/D,Sorvolo,N/D,11269,131.07,15.91,India
2026-09-11 00:20:00,2026-09-10,MAC453W,896497,N/D,Sorvolo,N/D,1043,283.06,16.67,United Arab Emirates
2026-09-11 00:20:00,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,236,284.98,2.14,Ireland
2026-09-11 00:20:34,2026-09-10,AIC142,800735,N/D,Sorvolo,N/D,11277,131.12,14.52,India
2026-09-11 00:20:34,2026-09-10,MAC453W,896497,N/D,Sorvolo,N/D,838,285.54,13.47,United Arab Emirates
2026-09-11 00:20:34,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,228,284.98,1.96,Ireland
2026-09-11 00:22:01,2026-09-10,MAC453W,896497,RWY 28,Avvicinamento,Est -> Ovest,502,284.77,7.07,United Arab Emirates
2026-09-11 00:22:01,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,228,284.98,1.96,Ireland
2026-09-11 00:22:35,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,381,285.07,4.86,United Arab Emirates
2026-09-11 00:22:35,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,228,284.98,1.96,Ireland
2026-09-11 00:24:02,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.92,United Arab Emirates
2026-09-11 00:24:02,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,228,284.98,1.96,Ireland
2026-09-11 00:24:36,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.92,United Arab Emirates
2026-09-11 00:24:36,2026-09-10,RYR39BB,4ca27b,RWY 28,Atterraggio,Est -> Ovest,228,284.98,1.96,Ireland
2026-09-11 00:26:03,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.92,United Arab Emirates
2026-09-11 00:26:37,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.92,United Arab Emirates
2026-09-11 00:26:37,2026-09-10,RYR540G,4d21ea,RWY 10,Decollo,Ovest -> Est,487,104.93,2.95,Malta
2026-09-11 00:28:04,2026-09-10,MAC453W,896497,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.92,United Arab Emirates
2026-09-11 00:28:04,2026-09-10,RYR540G,4d21ea,N/D,Avvicinamento,Rotta 233.8°,1424,233.75,8.73,Malta
2026-09-11 00:28:38,2026-09-10,RYR9ZN,48c22e,RWY 10,Decollo,Ovest -> Est,624,105.77,4.0,Poland
2026-09-11 00:28:38,2026-09-10,RYR540G,4d21ea,N/D,Sorvolo,N/D,1714,178.43,11.51,Malta
2026-09-11 00:30:05,2026-09-10,RYR9ZN,48c22e,N/D,Avvicinamento,Rotta 233.5°,1531,233.52,8.62,Poland
2026-09-11 00:30:39,2026-09-10,RYR9ZN,48c22e,N/D,Sorvolo,N/D,1965,233.56,10.43,Poland
2026-09-11 00:32:06,2026-09-10,RYR9ZN,48c22e,N/D,Avvicinamento,Rotta 42.1°,3284,42.15,7.8,Poland
2026-09-11 00:32:06,2026-09-10,RYR84GY,4cae65,N/D,Transito,N/D,1684,358.27,25.0,Ireland
2026-09-11 00:32:40,2026-09-10,RYR9ZN,48c22e,N/D,Avvicinamento,Rotta 67.5°,3566,67.45,4.88,Poland
2026-09-11 00:32:40,2026-09-10,RYR84GY,4cae65,N/D,Transito,N/D,1516,357.95,23.39,Ireland
2026-09-11 00:34:07,2026-09-10,RYR9ZN,48c22e,N/D,Sorvolo,N/D,4381,67.4,11.14,Poland
2026-09-11 00:34:07,2026-09-10,RYR84GY,4cae65,N/D,Sorvolo,N/D,1013,284.04,16.89,Ireland
2026-09-11 00:34:41,2026-09-10,RYR9ZN,48c22e,N/D,Sorvolo,N/D,4998,67.65,18.46,Poland
2026-09-11 00:34:41,2026-09-10,RYR84GY,4cae65,N/D,Sorvolo,N/D,822,285.2,13.22,Ireland
2026-09-11 00:34:41,2026-09-10,RYR66DP,4d2213,N/D,Transito,N/D,10309,155.26,22.65,Malta
2026-09-11 00:36:08,2026-09-10,RYR84GY,4cae65,RWY 28,Avvicinamento,Est -> Ovest,441,284.59,5.93,Ireland
2026-09-11 00:36:42,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,304,284.83,3.38,Ireland
2026-09-11 00:38:09,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,228,284.32,1.89,Ireland
2026-09-11 00:38:43,2026-09-10,AIC2016,801659,N/D,Transito,N/D,11887,131.18,23.65,India
2026-09-11 00:38:43,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,228,284.32,1.89,Ireland
2026-09-11 00:40:10,2026-09-10,AIC2016,801659,N/D,Sorvolo,N/D,11887,131.26,15.12,India
2026-09-11 00:40:10,2026-09-10,RYR7790,4ca24e,RWY 10,Decollo,Ovest -> Est,754,105.85,4.04,Ireland
2026-09-11 00:40:10,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,228,284.32,1.89,Ireland
2026-09-11 00:40:44,2026-09-10,AIC2016,801659,N/D,Sorvolo,N/D,11887,131.41,18.54,India
2026-09-11 00:40:44,2026-09-10,RYR7790,4ca24e,N/D,Avvicinamento,Rotta 131.7°,1059,131.69,5.95,Ireland
2026-09-11 00:40:44,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,228,284.32,1.89,Ireland
2026-09-11 00:42:11,2026-09-10,WMT3662,471d6c,N/D,Avvicinamento,Rotta 152.8°,1028,152.83,7.14,Hungary
2026-09-11 00:42:11,2026-09-10,RYR7790,4ca24e,N/D,Sorvolo,N/D,2758,114.49,12.16,Ireland
2026-09-11 00:42:11,2026-09-10,RYR84GY,4cae65,RWY 28,Atterraggio,Est -> Ovest,228,284.32,1.89,Ireland
2026-09-11 00:42:46,2026-09-10,WMT3662,471d6c,N/D,Avvicinamento,Rotta 228.7°,1386,228.7,8.8,Hungary
2026-09-11 00:42:46,2026-09-10,RYR7790,4ca24e,N/D,Sorvolo,N/D,3383,102.56,14.76,Ireland
2026-09-11 00:42:46,2026-09-10,RYR8989,4d23fa,RWY 10,Decollo,Ovest -> Est,274,104.84,1.16,Malta
2026-09-11 00:44:13,2026-09-10,WMT3662,471d6c,N/D,Sorvolo,N/D,2476,158.01,14.99,Hungary
2026-09-11 00:44:13,2026-09-10,RYR7790,4ca24e,N/D,Transito,N/D,4457,55.85,21.14,Ireland
2026-09-11 00:44:13,2026-09-10,RYR8989,4d23fa,N/D,Avvicinamento,Rotta 198.5°,1318,198.53,7.2,Malta
2026-09-11 00:44:47,2026-09-10,WMT3662,471d6c,N/D,Sorvolo,N/D,3078,80.08,18.06,Hungary
2026-09-11 00:44:47,2026-09-10,RYR8989,4d23fa,N/D,Avvicinamento,Rotta 239.6°,1912,239.64,7.29,Malta
2026-09-11 00:46:14,2026-09-10,WMT3662,471d6c,N/D,Transito,N/D,4175,72.24,22.05,Hungary
2026-09-11 00:46:14,2026-09-10,RYR8989,4d23fa,N/D,Sorvolo,N/D,2788,248.57,13.3,Malta
2026-09-11 00:46:48,2026-09-10,RYR8989,4d23fa,N/D,Sorvolo,N/D,2971,248.56,18.32,Malta
2026-09-11 00:52:17,2026-09-10,RYR765L,4ca568,N/D,Transito,N/D,1805,358.51,26.77,Ireland
2026-09-11 00:52:51,2026-09-10,RYR765L,4ca568,N/D,Transito,N/D,1539,358.44,23.55,Ireland
2026-09-11 00:54:18,2026-09-10,RYR765L,4ca568,N/D,Sorvolo,N/D,1059,285.39,17.78,Ireland
2026-09-11 00:54:52,2026-09-10,RYR765L,4ca568,N/D,Sorvolo,N/D,883,285.28,14.46,Ireland
2026-09-11 00:56:19,2026-09-10,RYR765L,4ca568,RWY 28,Avvicinamento,Est -> Ovest,495,284.76,6.97,Ireland
2026-09-11 00:56:53,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,381,285.01,4.76,Ireland
2026-09-11 00:58:20,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,220,285.11,1.88,Ireland
2026-09-11 00:58:54,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,220,285.11,1.88,Ireland
2026-09-11 01:00:21,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,220,285.11,1.88,Ireland
2026-09-11 01:00:21,2026-09-10,RYR8SQ,4ca73b,N/D,Transito,N/D,3131,107.75,23.59,Ireland
2026-09-11 01:00:21,2026-09-10,ABR177,4caca2,N/D,Transito,N/D,5814,328.31,26.86,Ireland
2026-09-11 01:00:21,2026-09-10,RYR8512,4d2369,N/D,Transito,N/D,1668,357.24,25.56,Malta
2026-09-11 01:00:55,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,220,285.11,1.88,Ireland
2026-09-11 01:00:55,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,3009,107.48,19.61,Ireland
2026-09-11 01:00:55,2026-09-10,ABR177,4caca2,N/D,Transito,N/D,5935,328.76,27.19,Ireland
2026-09-11 01:00:55,2026-09-10,RYR8512,4d2369,N/D,Transito,N/D,1508,359.22,23.63,Malta
2026-09-11 01:02:22,2026-09-10,RYR765L,4ca568,RWY 28,Atterraggio,Est -> Ovest,220,285.11,1.88,Ireland
2026-09-11 01:02:22,2026-09-10,WUK6008,407d5b,N/D,Sorvolo,N/D,10363,307.45,18.83,United Kingdom
2026-09-11 01:02:22,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,2636,108.5,12.21,Ireland
2026-09-11 01:02:22,2026-09-10,RYR8512,4d2369,N/D,Sorvolo,N/D,1021,284.85,17.15,Malta
2026-09-11 01:02:56,2026-09-10,WUK6008,407d5b,N/D,Sorvolo,N/D,10370,307.45,14.58,United Kingdom
2026-09-11 01:02:56,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,2499,108.24,12.39,Ireland
2026-09-11 01:02:56,2026-09-10,RYR8512,4d2369,N/D,Sorvolo,N/D,891,285.12,14.52,Malta
2026-09-11 01:04:23,2026-09-10,WUK6008,407d5b,N/D,Sorvolo,N/D,10363,307.58,17.34,United Kingdom
2026-09-11 01:04:23,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,1988,108.57,19.76,Ireland
2026-09-11 01:04:23,2026-09-10,RYR8512,4d2369,RWY 28,Avvicinamento,Est -> Ovest,464,285.69,6.38,Malta
2026-09-11 01:04:57,2026-09-10,RYR8SQ,4ca73b,N/D,Transito,N/D,1905,108.36,22.92,Ireland
2026-09-11 01:04:57,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,350,285.15,4.19,Malta
2026-09-11 01:06:23,2026-09-10,RYR8SQ,4ca73b,N/D,Transito,N/D,1485,358.16,22.99,Ireland
2026-09-11 01:06:23,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,220,284.78,1.87,Malta
2026-09-11 01:06:58,2026-09-10,RYR8SQ,4ca73b,N/D,Transito,N/D,1257,347.13,20.89,Ireland
2026-09-11 01:06:58,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,220,284.78,1.87,Malta
2026-09-11 01:08:24,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,845,284.95,13.54,Ireland
2026-09-11 01:08:24,2026-09-10,IGT1201,5140d1,N/D,Transito,N/D,1638,356.15,26.31,Georgia
2026-09-11 01:08:24,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,220,284.78,1.87,Malta
2026-09-11 01:08:59,2026-09-10,RYR8SQ,4ca73b,N/D,Sorvolo,N/D,655,284.83,10.04,Ireland
2026-09-11 01:08:59,2026-09-10,IGT1201,5140d1,N/D,Transito,N/D,1264,358.8,23.38,Georgia
2026-09-11 01:08:59,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,220,284.78,1.87,Malta
2026-09-11 01:10:25,2026-09-10,WMT952,471f3e,N/D,Transito,N/D,6972,270.46,21.74,Hungary
2026-09-11 01:10:25,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,312,284.78,3.5,Ireland
2026-09-11 01:10:25,2026-09-10,IGT1201,5140d1,N/D,Sorvolo,N/D,1013,287.7,17.61,Georgia
2026-09-11 01:10:25,2026-09-10,RYR8512,4d2369,RWY 28,Atterraggio,Est -> Ovest,220,284.78,1.87,Malta
2026-09-11 01:11:00,2026-09-10,WMT952,471f3e,N/D,Sorvolo,N/D,6591,270.0,14.23,Hungary
2026-09-11 01:11:00,2026-09-10,RYR13PK,4ca8da,N/D,Transito,N/D,1699,359.72,26.29,Ireland
2026-09-11 01:11:00,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,228,285.42,1.92,Ireland
2026-09-11 01:11:00,2026-09-10,IGT1201,5140d1,N/D,Sorvolo,N/D,853,285.09,13.59,Georgia
2026-09-11 01:12:26,2026-09-10,WMT952,471f3e,N/D,Sorvolo,N/D,5532,261.17,2.88,Hungary
2026-09-11 01:12:26,2026-09-10,RYR13PK,4ca8da,N/D,Transito,N/D,1325,357.79,21.56,Ireland
2026-09-11 01:12:26,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,228,285.42,1.92,Ireland
2026-09-11 01:12:26,2026-09-10,IGT1201,5140d1,RWY 28,Avvicinamento,Est -> Ovest,502,284.78,6.94,Georgia
2026-09-11 01:13:01,2026-09-10,WMT952,471f3e,N/D,Avvicinamento,Rotta 242.1°,4968,242.13,9.97,Hungary
2026-09-11 01:13:01,2026-09-10,RYR13PK,4ca8da,N/D,Sorvolo,N/D,1150,291.37,19.15,Ireland
2026-09-11 01:13:01,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,228,285.42,1.92,Ireland
2026-09-11 01:13:01,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,335,284.69,3.93,Georgia
2026-09-11 01:14:28,2026-09-10,WMT952,471f3e,N/D,Transito,N/D,4030,243.21,24.26,Hungary
2026-09-11 01:14:28,2026-09-10,RYR13PK,4ca8da,N/D,Sorvolo,N/D,777,285.34,12.27,Ireland
2026-09-11 01:14:28,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,228,285.42,1.92,Ireland
2026-09-11 01:14:28,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.83,Georgia
2026-09-11 01:14:28,2026-09-10,RYR15BQ,4d2449,N/D,Transito,N/D,1645,357.35,24.79,Malta
2026-09-11 01:15:02,2026-09-10,RYR13PK,4ca8da,RWY 28,Avvicinamento,Est -> Ovest,586,283.05,8.72,Ireland
2026-09-11 01:15:02,2026-09-10,RYR8SQ,4ca73b,RWY 28,Atterraggio,Est -> Ovest,228,285.42,1.92,Ireland
2026-09-11 01:15:02,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.83,Georgia
2026-09-11 01:15:02,2026-09-10,RYR15BQ,4d2449,N/D,Transito,N/D,1432,358.27,22.39,Malta
2026-09-11 01:16:29,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:16:29,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.83,Georgia
2026-09-11 01:16:29,2026-09-10,RYR15BQ,4d2449,N/D,Sorvolo,N/D,944,284.58,15.62,Malta
2026-09-11 01:17:03,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:17:03,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.83,Georgia
2026-09-11 01:17:03,2026-09-10,RYR15BQ,4d2449,N/D,Sorvolo,N/D,807,284.97,12.92,Malta
2026-09-11 01:18:30,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:18:30,2026-09-10,IGT1201,5140d1,RWY 28,Atterraggio,Est -> Ovest,228,284.96,1.83,Georgia
2026-09-11 01:18:30,2026-09-10,RYR15BQ,4d2449,RWY 28,Avvicinamento,Est -> Ovest,464,285.39,6.31,Malta
2026-09-11 01:19:04,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:19:04,2026-09-10,RYR15BQ,4d2449,RWY 28,Atterraggio,Est -> Ovest,259,284.96,2.55,Malta
2026-09-11 01:20:31,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:20:31,2026-09-10,RYR15BQ,4d2449,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.94,Malta
2026-09-11 01:21:05,2026-09-10,RYR13PK,4ca8da,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.84,Ireland
2026-09-11 01:21:05,2026-09-10,RYR15BQ,4d2449,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.94,Malta
2026-09-11 01:21:05,2026-09-10,RYR97ED,4cade2,N/D,Transito,N/D,1775,358.78,26.22,Ireland
2026-09-11 01:22:32,2026-09-10,RYR15BQ,4d2449,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.94,Malta
2026-09-11 01:22:32,2026-09-10,RYR97ED,4cade2,N/D,Transito,N/D,1234,330.19,20.48,Ireland
2026-09-11 01:23:06,2026-09-10,RYR15BQ,4d2449,RWY 28,Atterraggio,Est -> Ovest,228,284.76,1.94,Malta
2026-09-11 01:23:06,2026-09-10,RYR97ED,4cade2,N/D,Sorvolo,N/D,1066,283.82,17.86,Ireland
2026-09-11 01:24:33,2026-09-10,RYR97ED,4cade2,RWY 28,Avvicinamento,Est -> Ovest,617,284.62,9.32,Ireland
2026-09-11 01:25:07,2026-09-10,RYR97ED,4cade2,RWY 28,Avvicinamento,Est -> Ovest,480,284.91,6.66,Ireland
2026-09-11 01:26:34,2026-09-10,AIC4018,800732,N/D,Sorvolo,N/D,12489,127.8,8.23,India
2026-09-11 01:26:34,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:27:08,2026-09-10,AIC4018,800732,N/D,Sorvolo,N/D,12496,127.87,12.58,India
2026-09-11 01:27:08,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:28:35,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:29:09,2026-09-10,MAC454,896497,RWY 10,Decollo,Ovest -> Est,655,104.87,3.27,United Arab Emirates
2026-09-11 01:29:09,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:29:09,2026-09-10,WMT7DH,4d2479,N/D,Transito,N/D,9258,74.1,28.67,Malta
2026-09-11 01:30:36,2026-09-10,MAC454,896497,N/D,Avvicinamento,Rotta 225.6°,1767,225.58,8.58,United Arab Emirates
2026-09-11 01:30:36,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:30:36,2026-09-10,WMT7DH,4d2479,N/D,Sorvolo,N/D,9822,74.3,13.54,Malta
2026-09-11 01:31:10,2026-09-10,MAC454,896497,N/D,Sorvolo,N/D,2247,227.54,10.36,United Arab Emirates
2026-09-11 01:31:10,2026-09-10,RYR97ED,4cade2,RWY 28,Atterraggio,Est -> Ovest,228,284.8,1.88,Ireland
2026-09-11 01:31:10,2026-09-10,WMT7DH,4d2479,N/D,Sorvolo,N/D,10088,74.33,12.23,Malta
2026-09-11 01:32:37,2026-09-10,MAC454,896497,N/D,Transito,N/D,3520,226.7,20.03,United Arab Emirates
2026-09-11 01:39:14,2026-09-10,RYR30DK,4d2350,N/D,Sorvolo,N/D,3962,217.3,19.84,Malta
2026-09-11 01:40:40,2026-09-10,RYR30DK,4d2350,N/D,Avvicinamento,Rotta 217.3°,3162,217.34,4.83,Malta
2026-09-11 01:41:15,2026-09-10,RYR30DK,4d2350,N/D,Avvicinamento,Rotta 195.6°,3055,195.63,1.33,Malta
2026-09-11 01:42:41,2026-09-10,RYR30DK,4d2350,N/D,Sorvolo,N/D,2514,157.55,12.38,Malta
2026-09-11 01:43:16,2026-09-10,RYR30DK,4d2350,N/D,Sorvolo,N/D,2263,124.49,17.77,Malta
2026-09-11 01:44:42,2026-09-10,RYR30DK,4d2350,N/D,Transito,N/D,1836,71.33,25.61,Malta
2026-09-11 01:45:16,2026-09-10,RYR30DK,4d2350,N/D,Transito,N/D,1577,356.83,24.16,Malta
2026-09-11 01:46:43,2026-09-10,RYR30DK,4d2350,N/D,Sorvolo,N/D,1127,290.56,18.95,Malta
2026-09-11 01:47:17,2026-09-10,RYR30DK,4d2350,N/D,Sorvolo,N/D,952,284.89,15.66,Malta
2026-09-11 01:48:44,2026-09-10,RYR30DK,4d2350,RWY 28,Avvicinamento,Est -> Ovest,548,284.47,8.11,Malta
2026-09-11 01:49:18,2026-09-10,RYR30DK,4d2350,RWY 28,Avvicinamento,Est -> Ovest,403,285.4,5.15,Malta
2026-09-11 01:50:45,2026-09-10,RYR30DK,4d2350,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.86,Malta
2026-09-11 01:51:19,2026-09-10,RYR90WG,4cae49,N/D,Transito,N/D,3710,127.83,22.76,Ireland
2026-09-11 01:51:19,2026-09-10,RYR30DK,4d2350,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.86,Malta
2026-09-11 01:52:46,2026-09-10,RYR90WG,4cae49,N/D,Sorvolo,N/D,3116,127.54,11.37,Ireland
2026-09-11 01:52:46,2026-09-10,RYR30DK,4d2350,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.86,Malta
2026-09-11 01:53:20,2026-09-10,RYR90WG,4cae49,N/D,Avvicinamento,Rotta 127.6°,2948,127.64,8.29,Ireland
2026-09-11 01:53:20,2026-09-10,RYR30DK,4d2350,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.86,Malta
2026-09-11 01:54:47,2026-09-10,RYR90WG,4cae49,N/D,Sorvolo,N/D,2316,127.42,15.57,Ireland
2026-09-11 01:54:47,2026-09-10,RYR30DK,4d2350,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.86,Malta
