flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 820,Decollo,08:05,08:05,LISBON08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
W4 3672,Decollo,08:05,08:05,IASI08:05 | 08:05,nan,2026-03-12 23:00:00
W4 3382,Decollo,08:05,08:05,CLUJ-NAPOCA08:05 | 08:05,nan,2026-03-12 23:00:00
FR 6451,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-03-12 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-03-12 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-03-12 23:00:00
FR 8800,Decollo,08:30,08:30,IBIZA08:30 | 08:30,nan,2026-03-12 23:00:00
W6 4124,Decollo,08:35,08:35,BELGRADE08:35 | 08:35,nan,2026-03-12 23:00:00
FR 4044,Decollo,08:40,08:40,VARSAVIA MODLIN08:40 | 08:40Operato da BUZZ,Operato da BUZZ,2026-03-12 23:00:00
FR 4667,Decollo,08:45,08:45,BARI08:45 | 08:45Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 2892,Decollo,08:55,08:55,CATANIA08:55 | 08:55Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 9292,Decollo,09:00,09:00,KAUNAS09:00 | 09:00,nan,2026-03-12 23:00:00
FR 847,Decollo,09:00,09:00,BARCELONA EL PRAT09:00 | 09:00Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 4681,Decollo,09:05,09:05,STOCKHOLM09:05 | 09:05Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
H7 484,Decollo,09:10,09:10,CHISINAU09:10 | 09:10,nan,2026-03-12 23:00:00
FR 888,Decollo,09:25,09:25,KRAKOW09:25 | 09:25Operato da BUZZ,Operato da BUZZ,2026-03-12 23:00:00
FR 3673,Decollo,09:40,09:40,LONDON  STANSTED09:40 | 09:40,nan,2026-03-12 23:00:00
FR 3657,Decollo,09:45,09:45,EDINBURGH09:45 | 09:45,nan,2026-03-12 23:00:00
FR 2285,Decollo,10:05,10:05,NAPOLI10:05 | 10:05,nan,2026-03-12 23:00:00
FR 865,Decollo,10:05,10:05,BUCHAREST OTOPENI10:05 | 10:05Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 5494,Decollo,10:35,10:35,MADRID10:35 | 10:35Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 2864,Decollo,10:45,10:45,BRINDISI10:45 | 10:45,nan,2026-03-12 23:00:00
FR 3659,Decollo,11:15,11:15,BRUXELLES CHARLEROI11:15 | 11:15Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 7361,Decollo,11:15,11:15,VIENNA11:15 | 11:15Operato da Lauda Europe,Operato da Lauda Europe,2026-03-12 23:00:00
FR 4042,Decollo,11:15,11:15,PORTO11:15 | 11:15,nan,2026-03-12 23:00:00
FR 3200,Decollo,11:20,11:20,CAGLIARI11:20 | 11:20,nan,2026-03-12 23:00:00
FR 4037,Decollo,11:25,11:25,DUBLIN11:25 | 11:25Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
FR 3502,Decollo,11:35,11:35,ZARAGOZA11:35 | 11:35Operato da Malta Air,Operato da Malta Air,2026-03-12 23:00:00
E5 543,Decollo,11:50,13:30,CAIRO11:50 | 13:30In ritardo,In ritardo,2026-03-12 23:00:00
