flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 4235,Decollo,19:35,21:05,VILNIUS19:35 | 21:05Decollato,Decollato,2026-02-15 23:00:00
FR 7854,Decollo,20:40,21:13,MALTA20:40 | 21:13Decollato,Decollato,2026-02-15 23:00:00
NP 222,Decollo,20:45,21:10,CAIRO20:45 | 21:10Decollato,Decollato,2026-02-15 23:00:00
W6 1434,Decollo,21:00,21:00,WARSAW21:00 | 21:00Decollato,Decollato,2026-02-15 23:00:00
FR 8479,Decollo,21:10,21:27,TIRANA21:10 | 21:27Decollato,Decollato,2026-02-15 23:00:00
FR 4877,Decollo,21:15,21:15,CAGLIARI21:15 | 21:15Decollato,Decollato,2026-02-15 23:00:00
FR 4845,Decollo,21:20,22:13,DUBLIN21:20 | 22:13Decollato,Decollato,2026-02-15 23:00:00
FR 4650,Decollo,21:30,21:30,TRAPANI21:30 | 21:30Decollato,Decollato,2026-02-15 23:00:00
FR 3273,Decollo,21:30,21:54,AGADIR21:30 | 21:54Decollato,Decollato,2026-02-15 23:00:00
W4 3552,Decollo,21:30,21:30,TIMISOARA21:30 | 21:30Decollato,Decollato,2026-02-15 23:00:00
W4 3136,Decollo,21:35,21:35,BUCHAREST OTOPENI21:35 | 21:35Decollato,Decollato,2026-02-15 23:00:00
FR 3408,Decollo,21:40,21:40,KATOWICE21:40 | 21:40Decollato,Decollato,2026-02-15 23:00:00
FR 5999,Decollo,21:45,21:45,ZAGREB21:45 | 21:45Decollato,Decollato,2026-02-15 23:00:00
FR 3585,Decollo,21:55,23:00,BUDAPEST21:55 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-15 23:00:00
W4 3932,Decollo,21:55,22:25,CHISINAU21:55 | 22:25Decollato,Decollato,2026-02-15 23:00:00
W4 3608,Decollo,22:05,23:05,SUCEAVA22:05 | 23:05Imbarco chiuso,Imbarco chiuso,2026-02-15 23:00:00
FR 2780,Decollo,22:05,22:30,PESCARA22:05 | 22:30Decollato,Decollato,2026-02-15 23:00:00
FR 3867,Decollo,22:10,22:55,POZNAN22:10 | 22:55Decollato,Decollato,2026-02-15 23:00:00
W4 5020,Decollo,22:25,22:42,TIRANA22:25 | 22:42Decollato,Decollato,2026-02-15 23:00:00
FR 1853,Decollo,22:25,22:50,MARSEILLE22:25 | 22:50Imbarco chiuso,Imbarco chiuso,2026-02-15 23:00:00
FR 4728,Decollo,22:25,23:58,VALENCIA22:25 | 23:58In ritardo,In ritardo,2026-02-15 23:00:00
FR 4191,Decollo,22:30,22:57,LONDON  STANSTED22:30 | 22:57Decollato,Decollato,2026-02-15 23:00:00
W4 3772,Decollo,22:35,22:55,CRAIOVA22:35 | 22:55Decollato,Decollato,2026-02-15 23:00:00
EK 2415,Decollo,23:00,23:20,DUBAI23:00 | 23:20Imbarco ultima chiamata,Imbarco ultima chiamata,2026-02-15 23:00:00
FZ 1572,Decollo,23:00,23:20,DUBAI23:00 | 23:20Imbarco ultima chiamata,Imbarco ultima chiamata,2026-02-15 23:00:00
FR 6257,Decollo,23:10,00:57,KRAKOW23:10 | 00:57In ritardo,In ritardo,2026-02-15 23:00:00
FR 5551,Decollo,23:15,00:40,COLOGNE23:15 | 00:40In ritardo,In ritardo,2026-02-15 23:00:00
FR 076,Decollo,05:45,05:45,SEVILLA05:45 | 05:45,nan,2026-02-15 23:00:00
