flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 2679,Decollo,21:05,21:05,BERLIN21:05 | 21:05Decollato,Decollato,2026-03-10 23:00:00
FR 3280,Decollo,21:25,21:25,GDANSK - DANZICA21:25 | 21:25Decollato,Decollato,2026-03-10 23:00:00
G9 696,Decollo,21:40,21:40,SHARJAH21:40 | 21:40Cancellato,Cancellato,2026-03-10 23:00:00
W4 3932,Decollo,21:55,21:55,CHISINAU21:55 | 21:55Decollato,Decollato,2026-03-10 23:00:00
W6 4508,Decollo,22:10,22:10,VARNA22:10 | 22:10Decollato,Decollato,2026-03-10 23:00:00
W4 5020,Decollo,22:25,22:25,TIRANA22:25 | 22:25Decollato,Decollato,2026-03-10 23:00:00
FR 4650,Decollo,22:45,22:45,TRAPANI22:45 | 22:45Decollato,Decollato,2026-03-10 23:00:00
FZ 1572,Decollo,23:00,23:46,DUBAI23:00 | 23:46In ritardo,In ritardo,2026-03-10 23:00:00
EK 2415,Decollo,23:00,23:46,DUBAI23:00 | 23:46In ritardo,In ritardo,2026-03-10 23:00:00
FR 3142,Decollo,23:10,23:10,BARCELONA EL PRAT23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-03-10 23:00:00
FR 859,Decollo,05:45,05:45,BRINDISI05:45 | 05:45,nan,2026-03-10 23:00:00
FR 820,Decollo,05:50,05:50,LISBON05:50 | 05:50,nan,2026-03-10 23:00:00
FR 3200,Decollo,06:00,06:00,CAGLIARI06:00 | 06:00,nan,2026-03-10 23:00:00
FR 3217,Decollo,06:10,06:10,MANCHESTER06:10 | 06:10,nan,2026-03-10 23:00:00
FR 3432,Decollo,06:20,06:20,PARIS BEAUVAIS06:20 | 06:20,nan,2026-03-10 23:00:00
FR 2878,Decollo,06:45,06:45,STOCKHOLM06:45 | 06:45,nan,2026-03-10 23:00:00
FR 5120,Decollo,06:50,06:50,MADRID06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 8355,Decollo,06:55,06:55,TIRANA06:55 | 06:55,nan,2026-03-10 23:00:00
FR 2697,Decollo,06:55,06:55,LONDON  STANSTED06:55 | 06:55Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 4631,Decollo,07:15,07:15,VALENCIA07:15 | 07:15Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 259,Decollo,07:30,07:30,BUCHAREST OTOPENI07:30 | 07:30,nan,2026-03-10 23:00:00
FR 3460,Decollo,07:45,07:45,EINDHOVEN07:45 | 07:45,nan,2026-03-10 23:00:00
FR 4132,Decollo,07:50,07:50,BARI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 4698,Decollo,07:50,07:50,TRAPANI07:50 | 07:50,nan,2026-03-10 23:00:00
FR 3561,Decollo,07:50,07:50,NAPOLI07:50 | 07:50,nan,2026-03-10 23:00:00
FR 2892,Decollo,08:00,08:00,CATANIA08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-03-10 23:00:00
FR 4969,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-03-10 23:00:00
W4 3382,Decollo,08:05,08:05,CLUJ-NAPOCA08:05 | 08:05,nan,2026-03-10 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-03-10 23:00:00
FR 3440,Decollo,08:15,08:15,LAMEZIA08:15 | 08:15Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-03-10 23:00:00
FR 1533,Decollo,09:20,09:20,VIENNA09:20 | 09:20Operato da Lauda Europe,Operato da Lauda Europe,2026-03-10 23:00:00
FR 2107,Decollo,09:35,09:35,BUDAPEST09:35 | 09:35Operato da BUZZ,Operato da BUZZ,2026-03-10 23:00:00
FR 2087,Decollo,09:45,09:45,LISBON09:45 | 09:45,nan,2026-03-10 23:00:00
FR 076,Decollo,10:00,10:00,SEVILLA10:00 | 10:00Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 3437,Decollo,10:00,10:00,SOFIA10:00 | 10:00,nan,2026-03-10 23:00:00
FR 266,Decollo,10:10,10:10,FUERTEVENTURA10:10 | 10:10,nan,2026-03-10 23:00:00
NO 3865,Decollo,10:10,10:10,BOAVISTA/SAL - CABOVERDE10:10 | 10:10,nan,2026-03-10 23:00:00
FR 847,Decollo,10:15,10:15,BARCELONA EL PRAT10:15 | 10:15,nan,2026-03-10 23:00:00
LH 2571,Decollo,10:30,10:30,MUNICH10:30 | 10:30,nan,2026-03-10 23:00:00
FR 3659,Decollo,10:40,10:40,BRUXELLES CHARLEROI10:40 | 10:40,nan,2026-03-10 23:00:00
3O 458,Decollo,11:00,11:00,CASABLANCA11:00 | 11:00,nan,2026-03-10 23:00:00
FR 4037,Decollo,11:10,11:10,DUBLIN11:10 | 11:10,nan,2026-03-10 23:00:00
FR 3402,Decollo,11:20,11:20,MARRAKECH11:20 | 11:20,nan,2026-03-10 23:00:00
FR 413,Decollo,11:35,11:35,THESSALONIKI11:35 | 11:35Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 2649,Decollo,11:40,11:40,MALAGA11:40 | 11:40,nan,2026-03-10 23:00:00
FR 3341,Decollo,11:40,11:40,VARSAVIA MODLIN11:40 | 11:40Operato da BUZZ,Operato da BUZZ,2026-03-10 23:00:00
G9 794,Decollo,11:55,11:55,SHARJAH11:55 | 11:55,nan,2026-03-10 23:00:00
AZ 7048,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-03-10 23:00:00
PC 1212,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-03-10 23:00:00
E5 543,Decollo,12:45,12:45,CAIRO12:45 | 12:45,nan,2026-03-10 23:00:00
W6 4352,Decollo,13:05,13:05,SOFIA13:05 | 13:05,nan,2026-03-10 23:00:00
VF 062,Decollo,13:15,13:15,ISTANBUL S. GOKCEN13:15 | 13:15,nan,2026-03-10 23:00:00
FR 2669,Decollo,13:35,13:35,BERLIN13:35 | 13:35Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
EW 9801,Decollo,14:00,14:00,DUSSELDORF14:00 | 14:00,nan,2026-03-10 23:00:00
FR 2830,Decollo,14:05,14:05,TENERIFE14:05 | 14:05,nan,2026-03-10 23:00:00
FR 2096,Decollo,14:20,14:20,LISBON14:20 | 14:20Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FR 6149,Decollo,14:35,14:35,PALERMO14:35 | 14:35Operato da Malta Air,Operato da Malta Air,2026-03-10 23:00:00
FZ 1574,Decollo,15:15,13:35,DUBAI15:15 | 13:35,nan,2026-03-10 23:00:00
EK 2141,Decollo,15:15,13:35,DUBAI15:15 | 13:35,nan,2026-03-10 23:00:00
FZ 1572,Decollo,23:00,01:45,DUBAI23:00 | 01:45In ritardo,In ritardo,2026-03-10 23:00:00
EK 2415,Decollo,23:00,01:45,DUBAI23:00 | 01:45In ritardo,In ritardo,2026-03-10 23:00:00
